	ribo_untr_a	ribo_untr_b	ribo_tm_a	ribo_tm_b	untr_a_hek	untr_b_hek	tm_a_hek	tm_b_hek
MRPS21	781	1171	550	369	1212	1167	911	1191
MRPS22	1525	1717	780	542	1539	1403	1260	1467
MRPS23	1943	2387	993	688	1249	1179	1068	1246
MRPS24	1073	1313	509	268	1139	1077	735	931
MRPS25	631	885	366	224	828	870	688	849
MRPS26	1010	1551	646	354	1071	1141	599	766
MRPS27	1305	1435	662	420	1751	1441	1260	1506
MRPS28	650	778	430	256	390	365	268	318
MRPS30	1753	2035	955	605	1147	990	784	1029
MRPS31	1528	1736	901	609	892	787	720	891
MRPS33	601	722	364	199	546	506	420	558
MRPS34	1450	2254	979	545	1403	1294	1028	1397
MRPS35	2317	2608	1037	742	1319	1321	941	1150
MRPS36	211	266	134	99	213	133	238	319
MRPS5	833	1094	371	257	1452	1454	1094	1286
MRPS6	408	554	245	175	167	189	140	189
MRPS7	1737	2120	871	592	1581	1540	1231	1505
MRPS9	1082	1166	539	338	1469	1317	1020	1331
MRRF	225	239	125	84	590	514	477	603
MRS2	404	584	273	177	1390	1313	972	1190
MRTFA	326	460	198	136	351	290	176	248
MRTFB	357	427	171	114	346	283	169	279
MRTO4	1284	1868	910	561	1166	1040	924	1233
MSANTD2	45	94	27	19	273	269	181	230
MSANTD3	102	116	48	32	294	305	199	298
MSANTD4	317	367	172	130	465	469	291	387
MSH2	3900	4067	1933	1359	4491	4167	3420	4207
MSH3	1270	1339	605	432	1816	1543	1131	1431
MSH4	1	1	1	1	66	68	53	71
MSH6	5041	6122	3126	2002	10018	9392	7123	8741
MSI1	321	353	169	93	120	93	29	56
MSI2	793	880	319	254	443	395	259	385
MSL1	145	186	50	43	505	503	279	367
MSL2	364	424	149	113	625	556	400	551
MSL3	203	299	96	69	456	463	306	437
MSMO1	1018	1114	483	335	660	634	520	635
MSMP	6	1	2	1	101	104	107	106
MSN	1424	1904	848	522	1156	1124	821	1052
MSRA	79	141	56	36	49	37	33	33
MSRB1	192	248	128	64	36	35	27	53
MSRB2	266	347	118	64	132	124	106	129
MSRB3	146	200	77	52	88	86	45	46
MSS51	3	1	1	2	77	63	53	61
MST1	1	2	0	1	127	93	67	100
MSTO1	23	59	13	11	115	105	93	131
MSX1	129	173	59	29	79	59	42	72
MSX2	603	781	484	246	105	99	85	111
MT1X	15	21	17	8	35	20	24	25
MT2A	81	83	56	17	22	19	19	34
MTA1	1545	2045	637	398	1617	1500	910	1303
MTA2	2502	2925	1258	786	4851	4069	4187	5094
MTA3	972	983	409	295	532	535	365	495
MTAP	324	437	155	105	737	645	558	649
MTBP	355	388	181	128	949	937	664	868
MTCH1	1338	1735	696	430	1718	1550	1163	1510
MTCH2	1860	2001	880	577	2479	2191	2037	2458
MTCL1	87	107	59	35	473	434	259	352
MTCP1	9	13	7	7	35	21	23	38
MTDH	1883	2124	803	568	3263	3033	2469	2820
MTERF1	286	349	183	140	398	302	269	315
MTERF2	271	277	152	81	408	411	266	389
MTERF3	787	755	328	245	690	630	557	691
MTERF4	526	583	270	186	406	431	366	454
MTF1	153	195	74	65	204	171	121	175
MTF2	807	860	358	261	1993	1908	1557	1928
MTFMT	296	336	152	99	464	333	300	412
MTFP1	47	76	36	24	33	29	24	36
MTFR1	326	328	149	70	683	695	470	622
MTFR1L	319	413	161	96	460	384	389	421
MTFR2	296	304	131	118	310	272	166	274
MTG2	356	387	198	118	357	328	237	313
MTHFD1	5790	6790	3057	2012	6732	6021	4205	5730
MTHFD1L	1446	1574	588	412	2861	2748	1762	2305
MTHFD2	1308	1407	554	304	2770	2638	2179	2733
MTHFD2L	127	138	67	58	136	124	97	109
MTHFR	157	214	101	51	191	181	134	177
MTHFSD	146	167	86	53	180	165	120	159
MTIF2	593	641	238	180	2227	2097	1686	2012
MTIF3	300	313	195	142	837	701	600	842
MTLN	146	196	106	60	51	33	23	33
MTM1	262	326	120	112	305	336	230	287
MTMR1	773	956	358	244	1458	1376	1009	1281
MTMR10	142	184	73	70	375	335	250	358
MTMR11	7	4	4	1	24	23	11	13
MTMR12	344	390	162	125	673	591	391	509
MTMR14	488	600	224	142	679	597	528	652
MTMR2	843	985	405	272	1499	1386	1014	1334
MTMR3	447	515	190	118	981	858	663	857
MTMR4	684	815	322	217	1955	1707	1419	1684
MTMR6	1178	1357	581	443	551	532	490	540
MTMR7	141	134	53	31	101	98	72	75
MTMR8	86	105	48	29	159	136	84	125
MTMR9	282	339	156	79	270	254	232	270
MTO1	808	848	428	323	1014	983	747	978
MTOR	2125	2651	1224	768	5118	4476	3567	4638
MTPAP	1298	1461	773	516	835	796	643	761
MTPN	1673	2295	904	650	643	576	426	612
MTR	1577	2117	1052	668	5933	5526	3901	4894
MTREX	3100	3696	1684	1080	4745	4635	3516	4211
MTRF1	213	190	86	78	251	217	157	226
MTRF1L	89	118	72	39	221	186	177	199
MTRNR2L1	1	3	1	4	46	68	30	35
MTRR	592	709	318	206	853	670	668	832
MTSS1	71	87	40	29	80	60	48	50
MTSS1L	402	518	175	117	345	314	233	293
MTURN	130	118	77	35	124	110	70	87
MTUS1	434	419	166	147	571	523	333	438
MTX1	520	586	293	184	352	288	260	328
MTX2	865	960	471	282	732	695	639	767
MTX3	231	260	116	79	358	311	250	294
MUL1	553	678	346	192	365	300	236	311
MUS81	165	186	93	66	397	327	280	372
MUTYH	145	176	68	47	226	233	181	214
MVB12A	650	754	301	184	296	293	185	266
MVB12B	143	157	56	53	111	70	74	78
MVD	213	307	126	100	316	274	269	297
MVK	247	322	118	91	282	241	224	252
MVP	66	74	33	21	14	15	10	10
MXD1	135	186	79	57	61	60	45	59
MXD3	41	67	30	25	120	91	75	85
MXD4	345	605	284	195	345	320	272	316
MXI1	418	436	175	125	270	198	197	246
MXRA7	31	64	24	15	76	92	58	87
MXRA8	2	4	4	1	19	28	24	17
MYADM	456	520	208	95	30	31	23	24
MYB	106	112	34	20	83	63	43	52
MYBBP1A	5659	7548	3390	2068	4006	3502	2299	3093
MYBL1	83	88	31	26	502	475	317	430
MYBL2	1507	1964	832	487	2790	2612	1761	2712
MYC	2161	2156	1009	667	1377	1113	1115	1471
MYCBP	609	741	334	227	289	304	143	213
MYCBP2	872	833	558	329	7270	6344	4596	6030
MYCL	55	67	22	25	29	37	23	25
MYD88	130	213	79	46	26	27	12	18
MYDGF	846	1238	485	316	561	566	402	552
MYEF2	957	1213	591	359	386	440	260	375
MYH10	4868	5711	2787	1894	8434	8205	4993	6711
MYH11	22	8	8	2	76	77	46	56
MYH14	641	878	329	216	438	393	264	295
MYH15	3	1	1	2	93	86	50	70
MYH3	11	10	5	1	163	153	63	96
MYH7B	1	4	2	0	28	12	16	21
MYH9	8460	11321	4508	2873	7624	6890	4365	5887
MYL12A	851	925	455	314	491	390	399	533
MYL12B	1318	1562	637	436	541	488	581	705
MYL5	25	23	16	9	69	52	54	70
MYL6	4484	5691	2386	1545	3639	3428	3402	4159
MYL6B	151	176	81	55	624	677	523	589
MYLIP	178	212	87	58	271	258	178	226
MYLK	36	55	15	12	168	133	105	148
MYLK2	1	3	0	1	21	26	11	14
MYNN	223	223	116	67	783	712	560	711
MYO10	1033	1343	496	335	773	674	468	664
MYO15A	0	1	0	0	39	33	16	18
MYO15B	5	4	7	2	45	45	21	35
MYO18A	280	370	173	81	424	402	194	292
MYO19	314	331	143	85	1258	1087	939	1179
MYO1B	1590	1949	849	617	1531	1375	1248	1491
MYO1C	1337	1487	651	356	841	738	544	658
MYO1D	913	882	436	286	752	620	459	578
MYO1E	539	566	264	166	509	466	427	478
MYO1F	8	4	3	2	23	18	11	12
MYO3A	187	154	85	62	433	335	240	320
MYO5A	837	928	317	234	936	893	610	857
MYO5B	228	292	62	42	217	180	166	210
MYO5C	441	555	195	125	732	677	406	616
MYO6	2600	3078	1452	1026	1180	1142	616	866
MYO7A	94	89	57	39	22	21	13	22
MYO9A	489	492	276	169	2891	2626	2026	2494
MYO9B	492	668	307	195	953	837	533	658
MYOF	118	125	61	41	23	16	13	19
MYOM2	120	107	53	44	118	95	71	97
MYORG	107	104	37	27	32	26	17	18
MYOT	3	5	5	1	49	51	26	40
MYPOP	46	50	14	11	48	46	19	22
MYRF	12	11	4	6	69	47	31	34
MYRIP	8	4	2	1	28	17	12	25
MYSM1	221	269	126	67	2112	2029	1111	1444
MYT1	6	8	5	2	40	28	17	21
MZF1	48	67	25	13	229	164	128	156
MZT1	537	539	264	197	266	275	182	268
MZT2A	240	333	110	78	350	364	240	294
MZT2B	463	750	248	139	657	639	485	550
N4BP2	383	441	199	140	1145	1066	768	965
N4BP2L2	314	342	162	126	910	794	597	745
N4BP3	24	24	17	4	26	20	21	17
N6AMT1	163	177	72	53	119	119	81	105
NAA10	2877	3834	1465	867	2588	2543	1939	2526
NAA15	4653	5133	2498	1812	5650	5204	3357	4412
NAA16	615	708	270	194	972	961	537	652
NAA20	768	1026	508	385	780	850	488	697
NAA25	1977	2143	1097	718	2974	2741	1815	2311
NAA30	194	296	119	73	311	287	179	260
NAA35	1065	1250	528	397	1436	1350	982	1224
NAA38	745	1018	551	316	808	726	671	806
NAA40	267	347	149	108	396	401	246	282
NAA50	1827	1818	922	612	2024	1972	1366	1764
NAA60	167	174	79	62	82	56	67	75
NAA80	31	29	18	18	47	29	40	41
NAAA	190	224	93	38	230	199	133	142
NAALAD2	59	34	27	16	79	85	53	49
NAB1	144	180	72	41	399	365	280	375
NAB2	161	244	62	70	90	103	50	73
NABP1	113	151	78	46	109	138	97	132
NABP2	733	905	326	196	584	502	395	534
NACA	7659	8444	3238	2050	9315	8202	7947	10269
NACC1	978	1265	450	281	705	572	318	402
NACC2	306	379	166	94	160	118	83	114
NADK	428	467	203	126	895	780	541	707
NADK2	496	572	235	155	692	693	454	595
NADSYN1	284	370	138	89	511	459	388	492
NAE1	3488	3356	1434	931	3636	3416	2723	3406
NAF1	743	915	417	273	577	597	247	357
NAGA	331	409	183	99	350	285	306	378
NAGK	304	460	188	118	206	210	171	185
NAGLU	278	327	143	72	350	296	271	284
NAGPA	80	138	66	33	204	184	166	175
NAGS	11	6	9	5	32	18	10	14
NAIF1	112	136	66	47	57	72	44	63
NAMPT	696	743	363	256	663	615	484	595
NANP	153	139	83	36	202	198	145	173
NANS	1215	1486	724	450	1560	1489	1177	1495
NAP1L1	4540	6139	1749	1124	8948	9545	5797	7786
NAP1L2	84	101	56	37	114	132	85	117
NAP1L3	125	120	78	28	466	429	326	382
NAP1L4	2337	3125	1209	767	2654	2540	1944	2356
NAPA	1169	1291	577	394	644	625	435	571
NAPB	81	96	46	25	159	129	91	115
NAPEPLD	92	101	35	28	181	169	73	78
NAPG	664	660	282	189	369	391	285	316
NAPRT	156	157	70	46	195	141	133	150
NARF	249	318	142	97	745	747	565	705
NARS	3152	3895	1689	1122	3395	3400	2652	3265
NARS2	329	408	197	124	1008	989	759	901
NASP	4544	6087	2950	1927	6255	6194	4331	6208
NAT1	76	100	71	38	100	88	83	82
NAT10	1578	2014	938	620	2591	2373	1928	2420
NAT14	96	101	32	24	113	87	91	80
NAT8L	321	389	143	96	50	57	33	42
NAT9	321	456	215	129	248	224	190	256
NAV1	215	297	137	77	336	231	123	156
NAV2	158	145	91	61	111	72	37	63
NAXD	141	164	115	59	204	176	152	169
NAXE	1945	2302	1161	708	1606	1356	1252	1568
NBAS	756	963	470	276	2293	2091	1676	2135
NBDY	383	445	175	138	140	121	107	165
NBEA	529	552	275	186	2063	1941	1161	1653
NBEAL1	346	373	180	118	993	841	591	829
NBEAL2	223	238	126	51	1340	992	621	898
NBL1	247	365	149	91	73	61	42	70
NBN	828	923	408	274	2496	2313	1883	2472
NBPF1	24	35	31	13	381	338	277	346
NBPF10	1	0	0	1	105	86	59	71
NBPF11	3	1	1	0	61	56	40	37
NBPF12	2	3	2	1	253	224	127	174
NBPF14	1	1	5	1	99	73	42	70
NBPF15	8	5	3	3	182	153	106	140
NBPF20	0	0	0	0	13	11	13	16
NBPF26	1	0	1	0	27	13	12	20
NBPF3	30	47	24	16	289	297	221	278
NBPF9	3	1	1	0	129	141	92	77
NBR1	1192	1349	738	468	1484	1374	1105	1441
NCAM1	538	742	273	163	256	241	182	219
NCAPD2	5513	6959	3455	2272	5440	4954	3451	4634
NCAPD3	2747	3084	1612	1032	4910	4137	3574	4406
NCAPG	3059	3422	1934	1256	4594	4384	3413	4372
NCAPG2	2742	3015	1336	955	3798	3283	2221	2812
NCAPH	1687	1932	940	608	2116	1917	1503	2013
NCAPH2	864	1206	540	356	1673	1521	1332	1504
NCBP1	2261	2719	1143	788	2711	2570	2010	2402
NCBP2	775	1020	500	294	355	329	281	325
NCBP3	1026	1290	515	319	1273	1261	803	1070
NCDN	995	1374	598	391	673	589	450	562
NCEH1	134	164	76	36	90	83	85	100
NCK1	279	332	146	117	475	442	320	448
NCK2	153	203	75	39	252	240	193	210
NCKAP1	3573	3585	1208	839	5459	5147	3776	4753
NCKAP5L	460	651	231	148	400	342	264	361
NCKIPSD	333	398	167	111	810	684	564	712
NCL	26825	34958	15913	10588	25852	28779	18433	25908
NCLN	1139	1474	573	304	927	867	679	861
NCOA1	417	426	170	102	845	641	561	736
NCOA2	493	492	279	183	1564	1346	1090	1325
NCOA3	623	678	204	150	999	781	601	798
NCOA4	1853	2399	1180	741	2883	2447	2338	2801
NCOA5	655	1216	486	340	889	833	591	765
NCOA6	405	489	208	130	1049	822	466	618
NCOA7	439	452	210	135	434	356	256	333
NCOR1	1051	1142	418	279	4287	3732	2663	3511
NCOR2	1003	1109	701	329	796	571	271	335
NCR3LG1	401	478	264	140	578	513	421	477
NCS1	229	355	126	95	280	242	164	228
NCSTN	1445	1604	730	433	1005	801	525	653
NDC1	1693	1897	854	548	2126	1750	1781	2234
NDC80	1184	1308	671	515	1286	1186	828	1098
NDE1	224	307	129	80	423	360	262	328
NDEL1	213	205	67	57	447	424	323	402
NDFIP1	1689	1992	849	545	665	608	389	505
NDFIP2	869	1072	571	305	547	486	401	516
NDNF	231	247	85	62	55	40	41	55
NDOR1	262	402	172	111	260	251	201	250
NDRG1	2073	2210	1069	658	298	318	258	337
NDRG2	266	344	182	108	138	105	98	128
NDRG3	906	1011	443	245	489	421	401	468
NDRG4	122	119	45	30	102	82	66	77
NDST1	187	244	156	70	701	570	369	507
NDST2	10	8	2	2	71	63	35	60
NDUFA1	1675	2134	1084	793	2234	2235	1344	1819
NDUFA10	2915	3579	1483	956	1768	1665	1371	1664
NDUFA11	172	409	267	124	38	43	16	27
NDUFA12	1728	2094	1078	668	1124	1003	809	1123
NDUFA13	720	991	413	232	476	485	431	456
NDUFA2	1308	1911	816	528	560	496	447	562
NDUFA3	630	823	369	212	385	315	320	388
NDUFA4	1315	1430	884	512	639	469	612	798
NDUFA5	479	528	291	179	488	451	306	405
NDUFA6	1509	1722	798	514	951	933	612	802
NDUFA8	1550	1867	876	550	798	799	647	904
NDUFA9	367	592	240	143	318	285	345	352
NDUFAB1	2669	2928	1240	812	1238	1077	937	1109
NDUFAF1	445	572	308	193	415	414	279	347
NDUFAF2	182	235	76	57	226	192	218	285
NDUFAF3	1347	1574	588	353	919	816	673	815
NDUFAF4	952	1178	618	364	974	990	704	952
NDUFAF5	257	252	112	53	502	469	350	425
NDUFAF6	186	158	77	41	366	303	240	291
NDUFAF7	317	396	161	96	482	482	294	369
NDUFAF8	186	209	122	66	63	61	14	30
NDUFB1	804	858	423	289	697	618	418	558
NDUFB10	1762	2125	750	524	2273	2067	1797	2391
NDUFB11	3050	4019	1813	983	1360	1338	951	1173
NDUFB2	1746	2296	1018	620	778	705	541	667
NDUFB3	528	576	293	207	604	546	460	585
NDUFB4	1224	1386	630	368	978	778	813	1122
NDUFB5	987	1141	552	361	543	547	358	449
NDUFB6	1191	1469	781	467	1335	1179	957	1156
NDUFB7	1424	2438	961	559	771	784	579	713
NDUFB8	256	285	102	68	338	258	294	362
NDUFB9	1417	2182	920	595	1966	1998	1150	1656
NDUFC1	722	808	526	251	535	426	370	498
NDUFC2	153	171	80	60	452	564	209	305
NDUFS1	5117	5510	2634	1816	3661	3292	2636	3260
NDUFS2	3307	3950	1734	1111	2506	2318	1635	2259
NDUFS3	1833	2234	888	579	1498	1355	1146	1465
NDUFS4	768	806	317	217	581	577	441	557
NDUFS5	2685	4190	1805	1040	2164	2250	1582	2143
NDUFS6	1504	2363	805	498	596	650	401	532
NDUFS7	1156	1532	652	387	589	550	493	625
NDUFS8	1976	2263	986	668	1126	994	897	1231
NDUFV1	2010	2606	1132	747	3169	2888	2335	2897
NDUFV2	1347	1264	595	396	723	652	564	733
NDUFV3	1125	1318	557	444	1108	1051	751	934
NEB	10	5	5	1	316	328	161	237
NEBL	109	123	45	30	148	132	98	139
NECAB3	139	159	77	40	193	162	123	164
NECAP1	504	539	279	187	394	382	269	370
NECAP2	494	688	279	182	373	350	294	376
NECTIN1	85	133	52	18	89	69	47	70
NECTIN2	512	657	286	155	320	261	204	258
NECTIN3	122	127	75	44	896	793	691	874
NEDD1	1056	1121	463	340	864	790	643	773
NEDD4	393	402	216	132	300	275	250	289
NEDD4L	478	561	274	173	245	209	149	212
NEDD8	0	3	2	0	139	136	123	165
NEDD9	66	75	39	27	30	29	15	26
NEFL	1396	1679	605	320	421	419	320	374
NEFM	231	189	97	54	677	661	363	486
NEIL1	28	33	12	11	167	152	106	147
NEIL2	76	106	41	26	80	70	58	80
NEIL3	633	750	288	231	866	789	623	708
NEK1	355	379	156	107	1398	1282	835	1044
NEK10	34	52	16	13	158	132	85	133
NEK11	31	53	13	10	97	104	57	74
NEK2	535	630	272	203	1087	1094	804	953
NEK3	366	373	174	132	429	388	322	373
NEK4	410	479	151	119	2045	1857	1536	1821
NEK6	499	569	265	141	283	257	195	255
NEK7	376	448	177	113	500	450	448	527
NEK9	796	1038	546	367	1883	1609	1246	1510
NELFA	443	615	265	154	444	428	328	459
NELFB	947	1173	449	286	1008	933	795	881
NELFCD	1822	2166	834	548	1679	1652	1298	1739
NELFE	1712	2052	923	610	1298	1148	1015	1207
NELL2	477	609	223	114	545	512	375	477
NEMF	891	1005	522	348	1867	1750	1274	1644
NEMP1	1024	1381	565	363	808	756	487	617
NEMP2	64	104	47	24	129	110	74	96
NENF	413	571	203	119	842	776	595	704
NEO1	1216	1500	597	326	1219	1051	695	973
NEPRO	442	509	253	151	1414	1292	1014	1260
NES	10	26	16	6	60	50	41	47
NET1	1257	1442	672	383	1562	1570	1295	1625
NETO2	285	320	122	67	1447	1318	1016	1343
NEU1	555	793	381	172	454	439	380	454
NEU3	236	282	116	73	336	267	241	284
NEURL2	5	3	2	1	22	20	13	23
NEURL4	382	548	200	122	1019	909	605	790
NEXMIF	0	2	2	1	40	28	37	40
NEXN	138	146	75	47	140	130	91	126
NF1	1386	1316	720	451	3605	2978	1770	2495
NF2	444	514	226	129	2003	1803	1140	1535
NFASC	12	14	6	2	34	12	14	18
NFAT5	858	845	487	313	1280	1091	731	989
NFATC1	239	262	103	51	69	62	33	40
NFATC2IP	383	539	258	126	587	529	340	492
NFATC3	423	488	204	138	1316	1060	907	1238
NFATC4	93	114	56	26	65	50	49	54
NFE2L1	1589	1902	790	447	1049	991	789	985
NFE2L2	1038	1218	532	361	828	705	530	664
NFE2L3	190	203	108	50	479	425	401	552
NFIA	461	584	262	203	486	446	298	360
NFIB	468	550	307	197	201	153	119	143
NFIC	391	457	244	139	72	54	20	35
NFIL3	142	134	74	35	240	195	200	225
NFIX	232	295	91	67	109	78	28	47
NFKB1	380	496	185	112	911	927	634	785
NFKB2	285	328	128	87	162	148	75	143
NFKBIA	296	416	220	129	237	236	229	291
NFKBIB	444	603	321	141	297	231	154	216
NFKBIE	124	140	48	38	68	60	51	67
NFKBIL1	192	252	116	88	206	192	145	168
NFKBIZ	17	36	21	15	76	79	96	108
NFRKB	787	917	484	273	2004	1627	1279	1691
NFS1	441	478	220	125	347	273	221	299
NFU1	717	755	301	250	597	557	471	652
NFX1	685	852	399	272	1721	1453	1017	1346
NFXL1	768	972	485	331	1061	1008	592	822
NFYA	453	565	268	176	457	364	250	344
NFYB	429	421	215	133	345	345	295	399
NFYC	977	1269	549	341	547	445	330	529
NGDN	720	937	433	320	1268	1317	974	1218
NGEF	179	201	55	39	77	64	46	78
NGLY1	538	614	243	170	1488	1331	1108	1245
NGRN	269	365	282	149	1425	1406	1091	1482
NHEJ1	339	383	182	115	290	230	199	278
NHLRC2	1245	1399	723	495	1175	984	723	914
NHLRC3	214	273	114	75	242	229	175	221
NHP2	1644	2274	1142	580	1867	1862	1351	1880
NHS	137	118	77	49	45	32	23	35
NHSL1	535	595	338	187	288	246	154	221
NHSL2	30	26	12	8	41	33	20	30
NID1	1409	1712	691	367	1425	1183	677	946
NID2	507	580	239	120	333	269	181	242
NIF3L1	603	694	343	210	822	772	713	837
NIFK	1099	1232	616	438	1512	1285	1224	1593
NIN	563	700	295	208	3658	3430	2315	2939
NINJ1	117	117	62	30	42	37	36	40
NINL	87	102	50	21	447	426	244	292
NIP7	501	701	358	191	910	799	584	773
NIPA1	155	214	102	74	58	47	47	48
NIPA2	468	482	196	131	835	752	729	899
NIPAL1	99	124	64	43	70	60	43	60
NIPAL2	23	38	17	7	50	41	31	36
NIPAL3	205	278	149	88	341	284	236	315
NIPBL	1513	1809	971	691	4032	3534	2177	2915
NIPSNAP1	1165	1307	494	327	702	647	561	695
NIPSNAP2	1109	1119	494	284	832	813	627	853
NIPSNAP3A	584	556	265	173	464	500	336	430
NISCH	821	940	463	253	1813	1590	1140	1597
NIT1	509	543	276	166	306	256	246	305
NIT2	528	676	260	156	684	620	563	688
NKAP	896	968	381	313	1064	995	770	970
NKAPD1	259	273	146	119	808	728	652	675
NKD1	25	39	10	4	32	31	23	22
NKD2	65	106	57	30	84	73	54	68
NKIRAS1	272	301	119	98	179	185	116	155
NKIRAS2	370	460	202	134	282	282	162	249
NKRF	1692	1828	801	589	2189	1992	1469	1866
NKTR	436	561	255	195	4769	4047	3140	3929
NKX2-5	221	291	151	82	171	159	148	182
NKX6-1	90	125	58	26	44	46	27	43
NLE1	706	889	357	209	649	513	547	642
NLGN1	72	58	32	17	186	161	148	182
NLGN2	62	90	35	26	154	104	31	60
NLK	59	80	25	16	174	126	151	194
NLN	874	936	405	284	1517	1449	1064	1376
NLRC4	0	1	0	0	47	35	30	25
NLRC5	60	59	38	19	19	18	10	16
NLRP14	4	2	1	2	47	60	37	34
NLRX1	139	171	70	41	341	281	233	273
NMB	41	64	23	18	78	60	64	100
NMD3	900	1070	462	301	1727	1715	1201	1481
NME1	3069	4124	2019	1167	1878	1655	1508	1952
NME1-NME2	1844	2459	1538	858	254	224	141	245
NME3	526	724	373	185	323	341	223	287
NME4	1038	1297	479	305	774	677	530	636
NME5	133	139	63	47	16	19	16	16
NME6	178	215	123	72	297	258	229	266
NME7	415	517	241	162	433	410	336	369
NMI	132	118	47	41	29	32	17	23
NMNAT1	87	131	52	35	151	166	136	161
NMNAT3	15	13	8	6	14	16	21	17
NMRAL1	4	1	0	0	344	312	261	318
NMRK1	40	38	29	9	67	56	63	59
NMT1	1986	2567	1165	730	1618	1513	1444	1664
NMT2	501	516	237	157	586	559	420	506
NMU	476	484	213	126	115	92	95	108
NNT	615	710	433	243	2079	1735	1550	1895
NOA1	532	587	232	133	893	854	659	827
NOB1	690	828	380	236	819	776	560	873
NOC2L	3511	4452	2219	1249	3328	3288	2672	3457
NOC3L	1826	2024	944	704	2647	2455	2005	2453
NOC4L	996	1364	566	348	423	360	288	458
NOCT	515	596	304	204	470	341	289	428
NOD1	26	20	16	2	130	110	102	114
NOL10	1061	1238	532	340	2417	2276	1652	2160
NOL11	3011	3473	1691	1117	3653	3331	2908	3618
NOL12	13	17	22	10	32	38	16	29
NOL4	36	39	21	11	25	18	13	17
NOL4L	72	58	27	15	22	21	12	18
NOL6	958	1293	597	373	1275	1056	890	1180
NOL7	2340	2832	1257	828	2080	2168	1506	1930
NOL8	566	729	378	255	2768	2556	1631	2133
NOL9	2006	2496	1185	702	1667	1393	1064	1413
NOLC1	6906	8259	3778	2636	5076	4895	3636	4937
NOM1	542	720	337	221	898	917	580	829
NOMO1	194	228	78	49	561	476	428	555
NOMO2	78	94	48	18	152	117	135	166
NOMO3	44	59	23	10	187	120	143	179
NONO	7640	10408	3633	2418	7608	7402	5840	7452
NOP10	1261	1399	758	524	491	458	364	495
NOP14	1820	2379	970	621	4243	4248	2992	3793
NOP16	958	1225	618	364	1271	1337	927	1087
NOP2	2527	3511	1584	1065	2921	2723	2134	2806
NOP53	436	651	218	143	1290	1360	997	1316
NOP56	2598	3533	1808	1157	9100	8475	7070	8769
NOP58	2488	3002	1509	1114	6089	5877	4389	5300
NOP9	325	545	237	143	766	697	546	682
NOS1AP	103	164	52	42	60	46	25	33
NOS2	88	78	38	25	44	26	23	29
NOSIP	1050	1486	620	351	932	830	776	912
NOSTRIN	0	0	0	1	112	97	48	65
NOTCH1	395	625	237	116	364	243	165	227
NOTCH2	1712	2329	1215	606	4741	4079	2781	3427
NOTCH3	471	451	170	68	267	169	101	135
NOTCH4	5	5	11	3	18	11	14	23
NOVA1	89	97	43	31	83	80	37	44
NOXA1	7	4	6	4	33	42	40	37
NOXO1	1	0	2	0	102	68	41	66
NPAS1	141	120	53	27	92	74	47	58
NPAS2	40	49	15	15	52	40	26	39
NPAT	694	715	360	253	1822	1466	1340	1765
NPC1	980	1060	496	245	724	624	485	587
NPC2	830	890	391	201	477	439	318	405
NPDC1	280	391	160	74	157	163	119	119
NPEPL1	3	7	3	2	79	78	41	55
NPEPPS	2251	2774	1198	735	2625	2322	1305	1592
NPHP1	113	123	83	40	244	221	181	198
NPHP3	145	172	98	64	541	507	336	404
NPHP4	198	266	119	69	454	353	240	298
NPIPB4	0	0	0	0	34	32	14	15
NPL	29	19	19	6	91	118	63	93
NPLOC4	1249	1492	676	450	1633	1435	1232	1495
NPM1	1805	2744	802	562	13397	13466	10461	12760
NPM3	941	1150	564	345	1247	1297	941	1169
NPNT	154	189	65	32	94	75	59	84
NPRL2	297	349	173	129	571	492	429	571
NPRL3	907	1049	373	278	217	166	118	115
NPTN	1006	1297	556	285	774	675	550	692
NPTX1	400	511	154	103	183	162	116	135
NPTX2	159	191	88	51	102	80	75	108
NPY1R	0	0	0	0	36	29	31	39
NQO1	135	148	94	53	134	132	106	108
NQO2	421	463	175	125	408	384	291	362
NR1D2	797	834	332	218	1292	1150	854	1068
NR1H2	136	166	110	44	184	167	160	169
NR1H3	63	69	39	19	112	100	84	121
NR1I3	18	9	7	8	77	57	53	59
NR2C1	767	941	384	337	867	724	589	713
NR2C2	313	350	135	102	815	631	392	532
NR2C2AP	186	244	97	82	206	208	208	219
NR2F1	254	374	153	90	292	251	215	296
NR2F2	509	670	320	230	413	350	233	279
NR2F6	521	663	292	142	265	242	159	167
NR3C1	821	1041	503	333	782	689	508	642
NR3C2	294	304	168	102	383	351	269	381
NR4A1	78	82	37	18	36	34	27	31
NR5A2	34	28	14	8	26	29	15	24
NR6A1	33	46	13	7	296	240	160	217
NRARP	142	155	47	44	42	45	29	40
NRAS	841	939	420	355	992	813	766	1012
NRBF2	108	128	59	42	167	119	127	168
NRBP1	1165	1298	552	348	1077	923	874	1085
NRBP2	30	41	17	10	54	46	38	44
NRCAM	527	641	246	130	225	208	124	164
NRDC	3828	4481	1788	1113	4439	4104	2853	3574
NRDE2	620	771	461	299	1334	1209	863	1042
NREP	40	35	29	11	54	41	30	46
NRF1	409	517	199	115	507	441	366	454
NRIP1	320	405	166	119	895	771	703	914
NRIP2	4	1	1	0	48	44	24	24
NRIP3	83	105	41	21	121	90	93	94
NRK	1	0	5	1	20	23	14	19
NRM	271	335	139	62	29	27	19	31
