	untr_a_hek	untr_b_hek	tmisrib_a_hek	tmisrib_b_hek
POU3F3	36	38	61	82
POU4F1	121	115	186	242
PP2D1	68	57	82	135
PPA1	4798	4426	7018	9892
PPA2	1902	1983	2610	3855
PPAN	105	127	116	194
PPARA	93	83	106	146
PPARD	120	87	116	175
PPARG	353	304	563	785
PPARGC1B	392	341	282	523
PPAT	1633	1613	2403	3394
PPCDC	266	242	325	481
PPCS	230	184	310	488
PPDPF	91	82	142	242
PPFIA1	2272	1972	2858	4276
PPFIA2	65	57	73	116
PPFIA3	260	179	308	435
PPFIA4	54	53	63	115
PPFIBP1	539	479	720	979
PPFIBP2	56	38	78	111
PPHLN1	1176	1120	1780	2458
PPIA	1153	987	2430	3281
PPIB	3555	3313	5959	8346
PPIC	230	202	311	450
PPID	1022	1041	1690	2297
PPIE	768	753	1149	1628
PPIF	911	773	1583	2136
PPIG	2371	2366	3876	4199
PPIH	998	898	1418	2053
PPIL1	581	574	1027	1454
PPIL2	641	565	948	1420
PPIL3	357	309	529	730
PPIL4	1517	1445	1989	2841
PPIL6	30	39	34	73
PPIP5K1	130	115	160	235
PPIP5K2	1747	1663	2292	3548
PPL	40	26	47	62
PPM1A	725	743	884	1356
PPM1B	95	105	169	225
PPM1D	646	618	791	1303
PPM1E	293	298	367	564
PPM1F	818	747	1142	1621
PPM1G	3693	3359	5410	7049
PPM1H	156	120	197	302
PPM1J	15	11	25	40
PPM1K	317	324	354	574
PPM1L	138	102	151	232
PPM1M	137	125	174	228
PPM1N	39	38	48	60
PPME1	721	638	810	1277
PPOX	232	193	309	468
PPP1CA	2275	1973	3420	4724
PPP1CB	2186	2192	3156	4328
PPP1CC	4457	4400	6541	9413
PPP1R10	1155	983	1194	2027
PPP1R11	117	111	132	168
PPP1R12A	2045	1887	2913	4148
PPP1R12B	464	368	398	723
PPP1R12C	460	496	695	845
PPP1R13B	379	276	406	702
PPP1R13L	58	36	35	60
PPP1R14A	26	24	33	39
PPP1R14B	756	734	914	1396
PPP1R14C	80	72	99	160
PPP1R15A	286	306	449	672
PPP1R15B	2511	2365	3449	5329
PPP1R16A	253	228	332	451
PPP1R18	55	52	64	91
PPP1R2	273	261	403	543
PPP1R21	455	364	487	801
PPP1R26	396	393	523	732
PPP1R35	303	302	378	529
PPP1R37	287	273	447	591
PPP1R3B	79	83	80	133
PPP1R3F	65	80	110	156
PPP1R7	985	1009	1572	2037
PPP1R8	1716	1449	2880	4045
PPP1R9A	591	570	783	1130
PPP1R9B	655	693	744	972
PPP2CA	1745	1611	2584	3527
PPP2CB	441	409	671	909
PPP2R1A	3697	3299	4926	7643
PPP2R1B	1550	1488	2235	3000
PPP2R2A	1443	1219	1683	2869
PPP2R2C	20	26	47	68
PPP2R2D	784	702	975	1530
PPP2R3A	317	281	425	599
PPP2R3B	358	307	483	677
PPP2R3C	462	467	820	1152
PPP2R5A	856	689	1193	1634
PPP2R5B	136	125	178	259
PPP2R5C	1726	1616	2593	3535
PPP2R5D	1312	1091	1906	2913
PPP2R5E	398	369	467	777
PPP3CA	647	580	934	1368
PPP3CB	887	827	925	1363
PPP3CC	263	237	363	482
PPP3R1	145	134	108	181
PPP4C	1821	1638	2981	3962
PPP4R1	1279	1157	1756	2573
PPP4R2	1982	2176	2637	3710
PPP4R3A	2510	2350	3491	5144
PPP4R3B	1723	1765	2363	3502
PPP4R4	159	125	153	295
PPP5C	1951	1780	2849	4216
PPP6C	1113	967	1519	2289
PPP6R1	1380	1130	1810	2676
PPP6R2	1374	1204	1831	2681
PPP6R3	3548	3238	5454	7976
PPRC1	2515	1958	2364	4255
PPT1	1135	1020	1778	2603
PPT2	114	116	154	220
PPT2-EGFL8	16	11	20	23
PPTC7	191	163	253	354
PPWD1	1489	1438	2205	2985
PQBP1	972	980	1518	2232
PQLC1	113	121	210	283
PQLC2	101	103	148	214
PQLC3	18	25	44	58
PRADC1	62	61	141	177
PRAG1	41	46	40	61
PRAME	442	459	604	989
PRC1	5307	4855	8005	11226
PRCC	949	927	1084	1640
PRCP	853	723	1389	1940
PRDM10	357	334	443	665
PRDM11	135	100	154	212
PRDM13	42	26	53	67
PRDM15	345	334	437	637
PRDM16	56	50	71	141
PRDM2	674	568	691	1279
PRDM4	950	782	1204	1894
PRDM5	257	250	372	522
PRDM6	91	68	92	152
PRDX1	9792	8917	17118	23255
PRDX2	2798	2720	4301	6099
PRDX3	3998	3374	6375	9392
PRDX4	3920	3629	6407	9220
PRDX5	973	1019	1492	1945
PRDX6	4257	3988	6652	9170
PREB	1074	1030	1584	2234
PRELID1	2084	2121	2929	4233
PRELID2	112	98	140	200
PRELID3A	58	58	64	94
PRELID3B	1349	1290	2131	2968
PREP	995	903	1267	2010
PREPL	1612	1395	2202	3320
PREX1	120	129	157	216
PREX2	144	129	188	241
PRG4	85	77	105	140
PRICKLE1	152	127	154	261
PRICKLE2	15	17	20	45
PRICKLE3	116	90	107	181
PRIM1	806	667	1321	1879
PRIM2	669	634	885	1379
PRIMPOL	261	227	354	531
PRKAA1	917	817	1103	1680
PRKAA2	893	836	1098	1624
PRKAB1	252	210	338	466
PRKAB2	177	130	272	365
PRKACA	478	372	333	676
PRKACB	396	359	491	694
PRKAG1	825	774	1369	1864
PRKAG2	150	144	187	243
PRKAR1A	2024	2061	3116	4087
PRKAR1B	342	358	446	654
PRKAR2A	1574	1568	2106	3106
PRKAR2B	298	323	364	554
PRKCA	340	315	367	596
PRKCB	15	21	24	48
PRKCD	271	246	313	476
PRKCE	185	147	236	345
PRKCH	89	69	112	176
PRKCI	859	787	1189	1728
PRKCQ	115	113	173	256
PRKCSH	1875	1753	2080	3789
PRKCZ	362	351	572	819
PRKD1	275	247	334	571
PRKD2	353	271	417	652
PRKD3	2098	1829	2787	4135
PRKDC	37417	33210	45913	71383
PRKG1	234	247	270	399
PRKN	27	16	23	30
PRKRA	716	607	1102	1598
PRKRIP1	231	257	378	480
PRKX	214	201	237	377
PRMT1	4512	3889	8438	11839
PRMT2	982	920	1271	1859
PRMT3	1477	1295	1944	2840
PRMT5	3897	3538	6504	9236
PRMT6	356	367	569	669
PRMT7	1015	999	1498	2066
PRMT9	666	585	817	1276
PRNP	274	214	415	621
PROB1	35	32	37	47
PROCR	84	59	137	196
PROS1	172	172	283	348
PROSER1	642	530	618	1039
PROSER2	102	90	104	157
PROSER3	122	78	74	160
PROX1	19	12	19	36
PROX2	30	25	29	45
PRPF18	285	271	393	569
PRPF19	3031	2357	3637	6258
PRPF3	2157	1964	3075	4320
PRPF31	1473	1293	2293	3217
PRPF38A	993	1068	1445	2032
PRPF38B	1369	1400	2231	2462
PRPF39	1606	1482	2339	3201
PRPF4	1425	1352	2286	3139
PRPF40A	7351	7049	10520	14562
PRPF40B	126	107	136	206
PRPF4B	4673	4314	6119	8582
PRPF6	2938	2823	3935	5558
PRPF8	19329	15720	18887	33605
PRPS1	2806	2664	4353	6214
PRPS2	963	861	1696	2212
PRPSAP1	472	424	549	860
PRPSAP2	1930	1650	2999	4221
PRR11	276	271	445	705
PRR12	389	313	179	528
PRR13	77	64	136	187
PRR14	371	314	386	592
PRR14L	4899	4228	5078	8583
PRR22	174	134	247	329
PRR3	222	184	253	367
PRR5	52	39	78	92
PRR7	50	38	49	79
PRRC1	638	530	889	1249
PRRC2A	6544	4956	5300	11562
PRRC2B	5544	4796	4889	9283
PRRC2C	14473	11658	15072	24272
PRRG1	42	35	69	81
PRRG4	52	45	57	69
PRRT3	69	54	73	112
PRRT4	13	12	27	44
PRSS12	175	162	257	316
PRSS16	22	20	29	40
PRSS23	146	113	227	334
PRSS27	31	27	35	50
PRSS35	21	15	31	36
PRSS48	64	54	31	54
PRSS53	53	39	52	86
PRSS54	29	26	50	66
PRTFDC1	280	259	468	686
PRTG	414	388	522	841
PRUNE1	290	274	394	559
PRUNE2	68	72	97	115
PRX	89	101	108	161
PRXL2A	452	501	603	776
PRXL2B	28	36	37	60
PRXL2C	174	141	193	317
PSAP	3933	3892	5581	7934
PSAT1	2239	1995	2956	4079
PSD3	835	818	1149	1669
PSD4	34	30	30	45
PSEN1	508	449	848	1130
PSEN2	585	551	803	1099
PSENEN	171	118	324	411
PSIP1	1859	1805	3114	3840
PSKH1	236	196	303	415
PSMA1	1675	1338	2951	3926
PSMA3	2470	2388	3733	5303
PSMA4	5634	5115	9630	13505
PSMA5	3113	2938	5174	7292
PSMA6	1528	1324	2477	3556
PSMA7	4024	4015	6217	8661
PSMB1	3944	3600	6684	9505
PSMB10	242	253	383	547
PSMB2	1577	1427	2468	3353
PSMB3	2039	1931	3084	4302
PSMB4	5471	4841	8995	12179
PSMB5	2306	2229	3856	5290
PSMB6	1630	1553	2953	4089
PSMB7	2308	2214	4083	5526
PSMC1	84	78	87	141
PSMC2	2782	2683	4185	6109
PSMC3	3340	3203	5459	7291
PSMC3IP	334	334	454	597
PSMC4	1879	1765	2940	4136
PSMC5	1765	1640	2240	3067
PSMC6	1630	1516	2163	3139
PSMD1	6221	5756	9276	13351
PSMD10	1366	1297	1914	2613
PSMD11	1841	1634	2373	3494
PSMD12	2136	2090	3274	4402
PSMD13	1951	1857	3023	4229
PSMD14	2644	2514	4046	5730
PSMD2	4323	4077	5922	8753
PSMD3	2235	2020	4011	5737
PSMD4	2455	2368	3937	5310
PSMD6	3818	3480	6086	8909
PSMD7	2805	2533	4147	5557
PSMD8	2244	1731	4664	6628
PSMD9	553	508	853	1127
PSME1	483	425	706	965
PSME2	412	367	683	952
PSME3	1891	1829	1926	3263
PSME4	4565	3951	4585	8101
PSMF1	870	826	1180	1612
PSMG1	2182	2071	3557	5105
PSMG2	439	337	703	991
PSMG3	444	421	646	892
PSMG4	319	239	427	613
PSPC1	1359	1362	1915	2751
PSPH	333	280	496	737
PSRC1	425	415	537	747
PSTK	200	171	373	537
PSTPIP2	166	135	274	368
PTAR1	633	588	921	1350
PTBP1	4432	3771	6389	9586
PTBP2	1048	927	1344	1987
PTBP3	911	771	1302	1950
PTCD2	183	206	241	343
PTCD3	2404	2119	3335	4714
PTCH1	307	240	255	451
PTDSS1	2430	2125	3938	5734
PTDSS2	536	460	707	1018
PTEN	318	343	482	693
PTER	372	367	510	734
PTGES2	740	711	1002	1478
PTGES3	2006	1962	2886	3866
PTGFR	150	124	145	253
PTGFRN	1005	1017	1218	1867
PTGR2	45	29	55	54
PTGS2	43	25	73	74
PTK2	2066	1874	2612	3804
PTK2B	37	39	56	80
PTK7	957	855	1450	2296
PTMA	4891	6078	7128	8446
PTMS	409	538	285	442
PTOV1	1200	946	1702	2609
PTP4A1	882	871	787	1504
PTP4A2	1478	1492	2165	3245
PTP4A3	29	28	40	80
PTPA	1017	929	1421	2259
PTPDC1	294	249	381	551
PTPMT1	497	402	738	1066
PTPN1	852	796	1221	1795
PTPN11	2161	2214	3003	4267
PTPN12	416	373	426	782
PTPN13	3867	3447	5547	7915
PTPN14	663	559	569	1092
PTPN18	164	131	165	249
PTPN2	519	474	760	1199
PTPN23	628	437	344	840
PTPN3	409	343	551	833
PTPN4	781	706	1100	1791
PTPN9	597	496	746	1121
PTPRA	1119	1032	1665	2594
PTPRB	20	23	51	39
PTPRD	87	82	116	169
PTPRF	2216	1716	2310	3964
PTPRG	1145	981	1361	2222
PTPRJ	294	242	419	626
PTPRK	1113	957	1638	2366
PTPRM	216	166	276	458
PTPRS	1955	1679	1989	3303
PTPRU	1093	902	1568	2341
PTPRZ1	19	10	31	45
PTRH1	49	39	48	101
PTRH2	365	391	525	762
PTRHD1	225	233	344	512
PTS	440	436	633	818
PTTG1	1693	1563	2473	3556
PTTG1IP	640	640	991	1363
PUDP	64	57	56	91
PUF60	2790	2606	5211	6827
PUM1	4160	3708	5739	8295
PUM2	2338	2071	2821	4501
PUM3	1724	1577	2407	3452
PURA	162	159	194	287
PURB	76	72	66	105
PURG	44	48	36	51
PUS1	720	622	1045	1468
PUS10	133	110	165	193
PUS3	519	460	829	1061
PUS7	2004	1783	2672	3999
PUS7L	1027	1002	1372	1984
PUSL1	632	643	798	1250
PVR	408	332	541	840
PWP1	2331	1996	3593	5028
PWP2	57	53	117	165
PWWP2A	738	640	914	1393
PWWP2B	67	51	64	94
PWWP3A	598	581	684	972
PWWP3B	126	123	171	246
PXDC1	37	27	39	74
PXDN	395	326	409	724
PXK	502	443	696	929
PXMP2	371	333	525	816
PXMP4	20	28	50	60
PXN	240	193	216	370
PXYLP1	194	163	309	466
PYCR1	1018	905	1789	2382
PYCR2	616	536	1018	1353
PYCR3	190	175	303	400
PYGB	1307	1112	1871	2720
PYGL	7713	7350	11238	16264
PYGO1	127	122	179	284
PYGO2	327	325	480	815
PYM1	239	247	379	587
PYROXD1	109	113	184	281
PYURF	311	246	456	627
PZP	34	31	31	63
QARS	3688	3270	5672	8149
QDPR	147	161	183	225
QKI	1195	1152	1447	2252
QPCT	72	54	149	200
QPCTL	189	168	275	375
QPRT	109	94	119	167
QRFPR	96	71	106	156
QRICH1	2047	1723	3300	4692
QRICH2	244	216	284	385
QRSL1	801	694	1123	1606
QSER1	4421	3471	4339	7299
QSOX1	378	328	474	716
QSOX2	700	666	809	1225
QTRT1	667	580	998	1419
QTRT2	1122	1009	1481	2049
R3HCC1	668	658	973	1356
R3HCC1L	693	671	885	1382
R3HDM1	1052	854	1085	1877
R3HDM2	451	391	410	780
R3HDM4	202	191	301	333
RAB10	902	822	1274	1904
RAB11A	1571	1508	2434	3513
RAB11B	100	98	102	186
RAB11FIP1	703	579	964	1563
RAB11FIP2	744	682	929	1434
RAB11FIP3	449	406	476	752
RAB11FIP4	235	245	325	444
RAB11FIP5	264	236	279	458
RAB12	297	287	438	611
RAB14	443	496	607	839
RAB15	57	44	72	107
RAB18	396	447	585	841
RAB1A	867	838	1356	1839
RAB1B	515	405	760	1157
RAB20	18	11	20	32
RAB21	416	375	609	833
RAB22A	204	151	240	375
RAB23	330	323	486	669
RAB24	351	352	512	702
RAB26	106	93	138	209
RAB27A	60	50	76	121
RAB28	360	351	463	629
RAB29	148	137	212	291
RAB2A	570	497	997	1364
RAB2B	123	97	157	237
RAB30	20	18	37	48
RAB31	118	111	190	279
RAB32	179	144	296	423
RAB33B	134	124	211	301
RAB34	473	461	690	1037
RAB35	359	370	586	847
RAB36	100	65	78	140
RAB39A	104	89	115	165
RAB39B	56	46	60	100
RAB3A	26	14	21	39
RAB3B	23	24	45	56
RAB3C	29	19	32	45
RAB3D	68	56	77	119
RAB3GAP1	2379	2244	3394	4704
RAB3GAP2	2501	2299	3267	4661
RAB3IP	506	445	713	990
RAB40B	107	95	173	173
RAB40C	84	62	100	168
RAB4A	741	708	1152	1580
RAB5A	407	371	589	880
RAB5B	292	241	366	509
RAB5C	385	321	581	846
RAB5IF	663	528	1027	1517
RAB6A	320	306	412	662
RAB6B	48	33	41	85
RAB7A	711	646	814	1218
RAB8A	630	578	1053	1442
RAB8B	84	94	161	227
RAB9A	376	367	529	757
RAB9B	42	47	58	94
RABAC1	532	520	862	1169
RABEP1	2581	2384	3612	5198
RABEP2	141	191	243	343
RABEPK	871	798	1445	1976
RABGAP1	1540	1440	1909	2820
RABGAP1L	1205	1189	1354	2128
RABGEF1	461	453	719	1069
RABGGTA	326	306	471	696
RABGGTB	4280	3841	6216	8795
RABIF	142	148	203	271
RABL2B	34	15	25	37
RABL3	253	223	377	466
RABL6	2723	2582	3951	5212
RAC1	352	351	526	739
RAC3	1033	902	1610	2185
RACGAP1	2121	2034	3044	4267
RACK1	43421	37694	74227	105166
RAD1	489	442	734	1066
RAD17	665	587	947	1405
RAD18	1119	1030	1625	2369
RAD21	3427	3188	3978	6027
RAD23A	1213	1044	1440	2058
RAD23B	2817	2848	5029	6715
RAD50	292	280	420	583
RAD51	310	312	474	624
RAD51AP1	965	910	1317	1903
RAD51B	386	369	428	615
RAD51C	963	864	1589	2231
RAD51D	72	70	78	143
RAD52	253	170	229	387
RAD54B	275	277	353	478
RAD54L	1095	940	1016	1605
RAD54L2	2145	1859	2179	3584
RAD9A	134	123	213	284
RAD9B	23	13	23	43
RADIL	178	152	219	297
RADX	3629	3157	5161	6985
RAE1	1331	1176	2020	3018
RAF1	2618	2179	4296	6008
RAI1	999	749	810	1465
RAI14	1280	1204	1777	2454
RALA	307	307	395	555
RALB	153	109	211	307
RALBP1	987	976	1228	1778
RALGAPA1	1023	835	1266	2020
RALGAPA2	1214	1058	1284	2062
RALGAPB	1677	1645	1960	3101
RALGPS1	132	124	177	281
RALGPS2	587	521	861	1189
RALY	983	910	1641	2327
RAMAC	47	33	64	100
RAMACL	25	22	45	67
RAMP1	39	41	54	83
RAN	8763	8329	13914	18704
RANBP1	5366	5133	7274	10344
RANBP10	166	149	193	328
RANBP17	1176	951	1603	2335
RANBP2	10189	9634	14557	20150
RANBP3	949	890	1377	2035
RANBP6	910	805	1233	1802
RANBP9	1237	1066	1561	2363
RANGAP1	3572	3551	5337	6987
RANGRF	265	250	370	523
RAP1A	466	409	490	741
RAP1B	141	115	222	352
RAP1GAP	54	41	62	77
RAP1GAP2	134	102	171	286
RAP1GDS1	990	837	1509	2185
RAP2A	300	293	347	504
RAP2B	153	138	205	311
RAP2C	485	457	574	865
RAPGEF1	715	644	863	1355
RAPGEF2	918	833	1358	1956
RAPGEF4	225	232	379	545
RAPGEF5	323	298	394	656
RAPGEF6	85	67	82	139
RAPGEFL1	61	36	55	91
RAPH1	431	313	272	555
RARA	99	96	117	157
RARB	233	200	338	538
RARG	73	55	82	138
RARRES1	56	44	33	72
RARS	6160	5867	9079	13353
RARS2	1097	952	1636	2280
RASA1	982	946	1389	1884
RASA2	439	425	628	950
RASA3	73	71	132	180
RASAL2	807	594	975	1620
RASEF	761	721	1116	1630
RASGEF1A	141	124	186	274
RASGEF1B	273	263	380	556
RASGEF1C	42	22	60	60
RASGRF2	75	79	112	165
RASGRP1	155	150	198	335
RASIP1	32	29	34	62
RASL11A	84	74	153	241
RASL11B	36	32	43	78
RASSF1	189	208	306	403
RASSF2	32	33	45	78
RASSF3	157	141	212	282
RASSF5	59	45	67	80
RASSF7	81	91	147	184
RASSF8	237	234	398	504
RAVER1	683	587	534	1007
RAVER2	1332	1182	1552	2445
RB1	1423	1291	2033	3030
RB1CC1	3957	3719	5630	7576
RBAK	823	796	1075	1512
RBBP4	4387	4021	5321	8333
RBBP5	982	866	1286	1968
RBBP6	3602	3196	4658	6329
RBBP7	5782	5232	9434	13364
RBBP8	1709	1617	2577	3843
RBBP9	179	126	217	317
RBCK1	214	194	301	427
RBFA	429	397	572	794
RBFOX2	882	758	1237	1831
RBKS	51	37	59	113
RBL1	1195	1100	1474	2313
RBL2	1485	1332	1834	2813
RBM10	2038	1867	3004	4249
RBM11	80	68	146	182
RBM12	4111	3602	6693	9460
RBM12B	1482	1404	1807	2625
RBM14	1341	1135	2125	3264
RBM14-RBM4	49	49	75	87
RBM15	3475	3265	4608	6599
RBM15B	1543	1379	2252	3176
RBM17	1538	1579	2512	3069
RBM18	218	190	395	626
RBM19	1581	1390	2235	3247
RBM20	404	363	348	662
RBM22	934	863	1630	2323
RBM23	1449	1354	1937	2691
RBM25	3381	3452	5240	5873
RBM26	2827	2761	3603	5223
RBM27	241	184	350	532
RBM28	2248	2185	2749	3536
RBM3	3818	3354	6366	9405
RBM33	1270	1121	1179	2020
RBM34	2464	2298	3341	4977
RBM38	125	84	225	356
RBM39	6986	6405	11176	15942
RBM4	422	337	713	1018
RBM41	948	924	1168	1777
RBM42	1020	982	1520	2095
RBM43	27	21	15	42
RBM44	29	28	25	57
RBM45	435	389	644	958
RBM47	34	42	44	66
RBM48	211	214	319	502
RBM4B	224	192	322	469
RBM5	3338	2901	4431	6694
RBM6	2969	2725	4028	5750
RBM7	127	128	192	270
RBM8A	1806	1936	2452	3477
RBMS1	174	140	295	432
RBMS2	49	30	59	73
RBMX	3899	3710	5552	7674
RBMX2	682	681	1152	1653
RBMXL1	254	210	362	536
RBP1	57	62	78	102
RBPJ	750	607	959	1516
RBPMS	38	19	31	73
RBSN	1204	1089	1513	2196
RBX1	946	882	1380	1851
RC3H1	1390	1176	1655	2688
RC3H2	2322	2067	3244	4699
RCAN1	134	120	216	319
RCAN3	122	139	137	203
RCBTB1	586	518	785	1148
RCBTB2	127	104	217	335
RCC1	4098	3793	5784	8016
RCC1L	938	904	1236	1848
RCC2	2951	2786	3320	4860
RCCD1	255	227	268	412
RCE1	202	159	285	382
RCHY1	503	520	683	962
RCL1	533	551	820	1254
RCN1	77	80	106	138
RCN2	1994	1876	3060	4336
RCOR1	423	311	460	730
RCOR2	26	21	28	53
RCOR3	547	451	639	947
RDH10	813	757	1092	1538
RDH11	692	650	1080	1415
RDH13	229	220	320	441
RDH14	237	257	406	556
RDH5	46	36	46	98
RDM1	77	68	93	159
RDX	1697	1618	2293	3135
REC114	25	14	28	43
REC8	79	65	90	174
RECK	197	187	232	327
RECQL	1261	1144	1951	2675
RECQL4	1281	1063	1893	2638
RECQL5	553	480	637	1030
REEP1	67	65	79	140
REEP2	145	132	163	260
REEP3	416	407	560	817
REEP4	197	176	259	356
REEP5	706	679	1057	1363
REEP6	37	24	41	61
REL	347	332	372	575
RELA	342	283	445	666
RELCH	1110	991	1510	2131
RELL1	114	99	161	230
RELL2	73	51	97	151
RELT	216	171	274	412
RENBP	22	15	21	31
REPIN1	519	523	821	1121
REPS1	1606	1309	2491	3649
REPS2	15	12	29	32
RER1	794	682	1172	1810
RERE	533	412	374	817
RESF1	1056	879	1458	2158
REST	1295	1102	1517	2472
RET	21	26	32	42
RETREG1	66	64	111	169
RETREG2	585	526	877	1264
RETREG3	612	483	904	1234
RETSAT	441	411	677	909
REV1	1459	1302	2021	2961
REV3L	4063	3542	4717	7487
REX1BD	162	183	195	304
REXO1	502	431	476	834
REXO2	734	771	1126	1470
REXO4	688	670	943	1291
REXO5	302	295	482	699
RFC1	2748	2523	4194	5932
RFC2	1470	1351	2492	3622
RFC3	2274	2068	2991	4457
RFC4	1485	1382	2148	3037
RFC5	1531	1292	2414	3644
RFESD	58	64	97	159
RFFL	30	29	44	70
RFK	411	405	525	682
RFLNB	93	102	189	247
RFNG	135	122	231	303
RFT1	950	902	1509	2240
RFTN1	118	117	112	187
RFTN2	35	18	25	45
RFWD3	1901	1713	2871	4377
RFX1	131	104	86	213
RFX2	45	49	64	94
RFX3	72	58	83	152
RFX5	1436	1285	2027	2831
RFX7	485	372	451	794
RFXANK	472	434	701	981
RFXAP	116	111	124	180
RGL1	109	88	127	212
RGL2	205	200	299	402
RGL4	380	341	394	645
RGMA	139	135	150	243
RGMB	216	197	275	407
RGP1	350	251	404	710
RGPD8	52	58	66	100
RGS10	183	183	233	374
RGS12	245	219	279	445
RGS14	79	82	93	125
RGS16	67	69	97	129
RGS17	69	59	94	136
RGS19	82	66	99	140
RGS2	74	71	170	247
RGS20	20	12	27	39
RGS5	32	19	35	58
RGS7	47	41	58	80
RHBDD1	214	196	280	453
RHBDD2	291	235	416	683
RHBDD3	288	251	414	568
RHBDF1	51	48	105	154
RHBDF2	137	84	133	237
RHBDL1	53	70	71	112
RHBDL3	25	13	28	44
RHEB	531	523	800	1233
RHNO1	495	405	810	1235
RHOA	5348	5276	7500	10794
RHOB	352	312	528	774
RHOBTB1	204	205	238	409
RHOBTB2	91	65	108	199
RHOBTB3	635	605	992	1502
RHOC	217	183	304	466
RHOF	79	58	87	136
RHOG	90	76	122	150
RHOQ	97	122	121	183
RHOT1	467	433	637	934
RHOT2	1188	1196	1837	2346
RHOU	84	81	116	171
RHOV	57	46	64	59
RHPN1	232	231	317	450
RHPN2	356	293	525	729
RIBC1	40	24	42	73
RIBC2	62	49	79	122
RIC1	908	757	1138	1753
RIC8A	1264	1127	1807	2520
RIC8B	307	301	439	644
RICTOR	1445	1329	1916	2965
RIDA	318	273	607	756
RIF1	10250	9593	13392	19405
RILP	18	12	23	22
RILPL1	153	122	145	217
RILPL2	82	84	87	127
RIMKLA	81	82	153	212
RIMKLB	450	483	520	758
RIMS1	30	36	55	91
RIMS2	142	117	169	256
RIMS3	32	29	62	65
RIMS4	77	71	143	188
RIN2	58	33	65	88
RIN3	76	71	57	136
RING1	410	372	555	711
RINT1	1212	1086	1753	2615
RIOK1	2049	1952	2977	4132
RIOK2	1071	927	1796	2453
RIOK3	529	532	709	1098
RIOX2	1442	1285	2082	2947
RIPK1	589	539	890	1342
RIPK2	384	374	630	893
RIPK4	157	138	148	215
RIPOR1	253	175	162	340
RIT1	315	239	387	556
RITA1	360	325	655	865
RLF	2219	1963	3225	4753
RLIM	2385	2191	3098	4514
RMC1	568	499	909	1331
RMDN1	680	592	884	1328
RMDN2	82	75	113	184
RMDN3	520	494	619	794
RMI1	610	471	565	835
RMI2	35	42	51	51
RMND1	754	618	1020	1447
RMND5A	1256	1224	1929	2726
RMND5B	497	482	613	868
RNASE4	11	16	30	39
RNASEH1	560	605	800	1140
RNASEH2A	1550	1523	2252	2976
RNASEH2B	1100	930	1648	2413
RNASEH2C	628	624	781	1142
RNASEK	228	214	415	590
RNASEK-C17orf49	24	32	87	115
RNASEL	153	147	220	292
RNASET2	276	240	400	547
RND1	26	24	40	58
RND2	50	62	94	125
RND3	343	353	579	782
RNF10	2141	1870	2545	4022
RNF103	444	436	607	923
RNF103-CHMP3	29	41	43	46
RNF11	261	244	422	594
RNF111	450	412	456	754
RNF113A	459	415	701	940
RNF114	575	532	1004	1476
RNF115	458	375	832	1224
RNF121	265	215	380	520
RNF123	1400	1190	1741	2626
RNF125	49	41	45	82
RNF126	467	428	736	1111
RNF128	194	153	364	422
RNF13	461	443	808	1168
RNF130	1102	984	1563	2331
RNF135	154	95	188	264
RNF138	665	607	1022	1459
RNF139	883	822	1396	2133
RNF14	996	939	1489	2177
RNF141	305	284	415	584
RNF144A	74	71	94	95
RNF144B	26	13	32	55
RNF145	731	641	891	1227
RNF146	459	477	701	986
RNF149	403	390	521	732
RNF150	155	159	174	270
RNF157	243	199	239	367
RNF166	123	121	291	383
RNF167	702	653	1010	1550
RNF168	757	721	1101	1613
RNF169	818	583	1158	1760
RNF170	120	122	211	313
RNF180	35	32	34	65
RNF181	645	570	1071	1540
RNF182	38	43	84	122
RNF185	137	136	217	318
RNF187	666	622	884	1235
RNF19A	621	583	907	1349
RNF19B	476	408	786	1081
RNF2	806	730	1168	1815
RNF20	1634	1584	2770	3365
RNF207	51	34	59	83
RNF214	415	373	577	759
RNF215	186	143	254	360
RNF216	1451	1267	1935	2979
RNF217	269	261	320	427
RNF219	1132	1107	1670	2317
RNF220	875	845	1180	1697
RNF24	29	26	33	55
RNF25	475	428	820	1132
RNF26	371	324	334	566
RNF32	127	114	142	210
RNF34	805	822	1146	1666
RNF38	248	192	297	431
RNF4	480	465	454	682
RNF40	4981	4817	7527	10351
RNF41	477	421	709	1047
RNF44	64	37	46	91
RNF5	167	187	291	335
RNF6	857	837	1568	2095
RNF7	348	298	556	812
RNF8	1164	1147	1659	2287
RNFT1	390	380	656	847
RNFT2	173	149	188	332
RNGTT	973	985	1375	1926
RNH1	1073	891	1480	2113
RNMT	746	735	899	1307
RNPC3	455	410	590	811
RNPEP	1766	1600	2080	3217
RNPEPL1	173	129	212	280
RNPS1	1071	1008	1465	2148
RO60	2019	1921	2901	3978
ROBO1	4736	3858	6319	10094
ROBO2	317	290	372	623
ROBO3	68	67	110	175
ROCK1	2195	2153	2994	3942
ROCK2	2708	2568	3468	4736
ROGDI	87	64	134	187
ROMO1	903	890	1013	1406
ROR1	130	101	211	319
ROR2	44	42	41	65
RORA	127	107	171	238
RORB	16	13	22	31
RP2	262	251	404	597
RP9	105	98	176	252
RPA1	2383	2329	3051	4314
RPA2	1835	1726	3187	4658
RPA3	883	800	1272	1781
RPA4	15	25	16	27
RPAIN	629	668	968	1348
