	untr_a_hek	untr_b_hek	tmisrib_a_hek	tmisrib_b_hek
OXCT1	820	675	1156	1635
OXLD1	183	195	272	360
OXNAD1	657	614	845	1307
OXR1	772	670	1008	1610
OXSM	442	402	640	931
OXSR1	891	877	1208	1767
P2RX4	149	122	213	322
P2RY1	165	123	245	355
P3H1	1066	921	1352	2152
P3H3	351	294	322	523
P3H4	355	354	453	631
P4HA1	876	791	1142	1802
P4HA2	245	216	360	483
P4HB	4331	3890	6691	9594
PA2G4	3592	3405	5165	7365
PAAF1	221	192	323	457
PABPC1	9930	8506	8799	16822
PABPC1L	212	196	221	324
PABPC4	3769	3254	3994	6770
PABPC4L	323	329	376	532
PABPN1	207	252	242	267
PACC1	503	423	755	990
PACRGL	210	182	381	521
PACS1	279	269	205	432
PACS2	519	429	690	1031
PACSIN2	769	822	1019	1452
PACSIN3	275	291	395	493
PAF1	1339	1277	2213	2924
PAFAH1B1	1462	1338	2065	2866
PAFAH1B2	1356	1260	1860	2532
PAFAH1B3	361	337	502	710
PAFAH2	100	79	104	152
PAG1	177	132	245	369
PAGR1	981	1031	1103	1599
PAICS	6349	6342	8791	12765
PAIP1	492	384	716	985
PAIP2	616	546	939	1206
PAIP2B	82	85	105	141
PAK1	542	558	661	1013
PAK1IP1	1516	1258	2272	3238
PAK2	779	669	668	1130
PAK4	315	329	352	551
PALB2	906	803	1308	1774
PALD1	501	462	622	940
PALLD	611	550	704	1128
PALM	50	53	58	81
PALM2-AKAP2	380	365	539	719
PAM	1135	952	1546	2300
PAM16	47	34	51	73
PAN2	777	711	1179	1716
PAN3	942	778	1075	1611
PANK1	231	210	296	416
PANK2	931	856	1143	1704
PANK3	1689	1598	2304	3348
PANK4	573	469	806	1118
PANX1	211	164	366	476
PAPOLA	4027	3641	5033	7627
PAPOLG	510	457	633	960
PAPSS1	905	861	1331	1912
PAPSS2	235	216	292	399
PAQR3	381	326	710	974
PAQR4	91	67	171	221
PAQR5	67	49	96	155
PAQR6	49	38	73	91
PAQR8	50	32	62	85
PARD3	1274	1149	1877	2663
PARD3B	274	248	324	526
PARD6B	264	223	343	486
PARD6G	47	49	64	95
PARG	896	809	1196	1742
PARK7	2783	2839	4278	5783
PARL	138	137	139	264
PARN	1133	1038	1720	2463
PARP1	24657	23231	35857	49040
PARP11	150	125	176	275
PARP16	96	84	128	196
PARP2	960	915	1371	1861
PARP3	105	103	177	270
PARP4	1022	871	1424	2045
PARP6	749	600	903	1331
PARP8	321	311	491	709
PARP9	72	86	125	135
PARPBP	996	931	1261	1952
PARS2	175	142	276	345
PARVA	217	203	247	393
PARVB	458	409	615	960
PASK	798	703	1037	1569
PATJ	1627	1427	2006	3066
PATL1	725	621	678	1220
PATZ1	837	736	985	1503
PAWR	888	880	1134	1589
PAX3	215	188	266	399
PAX6	360	315	506	755
PAXBP1	3137	3003	4350	6154
PAXIP1	1048	908	1243	1825
PAXX	434	384	698	868
PBDC1	480	483	606	744
PBK	554	548	885	1267
PBLD	94	71	115	159
PBRM1	4995	4640	6543	9627
PBX1	329	258	470	691
PBX2	232	185	285	435
PBX3	259	236	382	542
PBXIP1	235	230	294	363
PC	345	326	456	629
PCBD1	241	191	451	552
PCBD2	56	67	57	97
PCBP1	852	683	985	1531
PCBP2	4597	3523	4456	8501
PCBP4	61	62	108	154
PCCA	404	412	485	860
PCCB	1476	1321	2204	3186
PCDH10	878	779	1120	1647
PCDH17	141	109	173	291
PCDH18	85	82	93	154
PCDH7	1225	1099	1481	2443
PCDH9	800	771	1319	1951
PCED1A	339	283	559	747
PCF11	3359	2926	4838	7111
PCGF1	207	209	303	438
PCGF2	113	89	86	167
PCGF3	455	368	663	967
PCGF5	331	249	370	525
PCGF6	475	544	652	984
PCID2	659	585	972	1407
PCIF1	318	229	281	451
PCK2	277	249	364	550
PCLO	919	733	865	1432
PCM1	5123	4858	6670	9642
PCMT1	1941	1728	2930	3961
PCMTD1	202	191	305	395
PCMTD2	486	447	621	889
PCNA	6347	6207	10790	15527
PCNP	825	825	1231	1704
PCNT	5200	4885	5067	8132
PCNX1	3187	2845	4078	6193
PCNX2	1609	1430	1893	3065
PCNX3	1173	894	1015	1826
PCNX4	1884	1630	2423	3560
PCOLCE2	498	444	742	965
PCSK1N	71	57	56	93
PCSK5	311	313	388	653
PCSK6	1329	1124	1569	2388
PCSK7	452	432	514	797
PCTP	150	161	260	363
PCYOX1	560	567	776	1135
PCYOX1L	105	90	179	217
PCYT1A	410	345	492	743
PCYT2	278	244	457	698
PDAP1	612	662	1013	1268
PDCD10	660	612	1071	1571
PDCD11	6114	5730	7923	11623
PDCD2	1580	1516	2405	3362
PDCD2L	382	331	553	846
PDCD4	1565	1695	2103	2683
PDCD5	1724	1632	2653	3619
PDCD6	452	421	783	1115
PDCD6IP	3417	3109	4973	7277
PDCD7	225	207	245	380
PDCL	436	423	610	892
PDCL3	292	308	395	517
PDE10A	133	123	199	285
PDE12	1313	1173	1943	2749
PDE3B	1058	918	1341	2053
PDE4A	78	65	82	147
PDE4D	182	138	244	366
PDE4DIP	509	489	573	941
PDE5A	322	295	431	618
PDE6D	207	195	300	401
PDE7A	368	355	506	877
PDE8A	821	674	1102	1623
PDE9A	192	145	262	423
PDF	102	126	139	222
PDGFC	192	146	252	326
PDGFRL	56	53	59	79
PDHA1	2762	2736	3912	5205
PDHB	2815	2744	4437	6294
PDHX	956	868	1474	2074
PDIA3	2557	2568	3951	5549
PDIA4	3864	3899	5654	7901
PDIA5	412	404	510	727
PDIA6	5296	5180	7913	11233
PDIK1L	344	291	395	545
PDK1	301	276	350	623
PDK2	187	149	262	428
PDK3	499	432	616	1038
PDLIM1	549	445	732	1021
PDLIM3	142	115	208	300
PDLIM5	573	544	885	1347
PDLIM7	221	213	339	589
PDP1	358	268	532	761
PDP2	300	271	350	537
PDPK1	144	122	203	316
PDPN	121	119	206	307
PDPR	311	294	363	535
PDRG1	240	273	261	405
PDS5A	3956	3682	5417	7799
PDS5B	2540	2258	2883	4512
PDSS1	677	641	806	1224
PDSS2	221	214	309	399
PDXDC1	1442	1402	2208	3048
PDXK	794	803	1189	1738
PDZD11	239	215	400	500
PDZD2	74	57	64	105
PDZD4	70	73	92	121
PDZD8	2353	2186	3304	4808
PDZRN3	150	152	226	349
PEA15	195	181	316	490
PEAK1	782	693	785	1356
PEBP1	1606	1427	2600	3651
PECR	218	198	272	445
PEF1	783	630	1404	1944
PELI1	213	187	406	538
PELI2	185	152	253	355
PELI3	106	92	129	196
PELO	643	566	1050	1411
PELP1	1554	1345	1384	2361
PEMT	375	328	559	851
PEPD	867	829	1209	1750
PER1	318	218	290	512
PER2	184	169	222	386
PER3	52	49	60	116
PERP	321	233	631	921
PES1	4108	4259	6706	9236
PET100	230	286	391	490
PET117	159	161	187	236
PEX1	1167	1022	1669	2514
PEX10	186	171	297	376
PEX11A	142	168	211	315
PEX11B	175	140	212	331
PEX12	60	63	89	148
PEX13	423	413	602	871
PEX14	207	194	290	377
PEX16	267	251	362	526
PEX19	482	421	653	888
PEX2	427	462	636	885
PEX26	335	280	421	621
PEX3	946	845	1375	2137
PEX5	721	615	903	1239
PEX6	178	127	211	313
PEX7	243	238	301	424
PFAS	2767	2340	3375	4976
PFDN1	374	299	551	745
PFDN2	570	592	934	1208
PFDN4	825	901	1345	1840
PFDN5	2115	1985	3443	5078
PFDN6	585	531	932	1350
PFKFB2	320	268	465	674
PFKFB3	383	337	442	743
PFKFB4	96	86	127	173
PFKL	1836	1588	2894	3994
PFKM	2319	2106	3300	4652
PFKP	1151	1056	1604	2285
PFN1	2605	2389	3700	5305
PFN2	1222	1031	1981	2668
PGAM2	58	56	73	109
PGAM5	1068	1023	1676	2380
PGAP1	690	548	840	1288
PGAP2	146	112	231	302
PGAP3	63	60	102	138
PGBD1	614	569	795	1225
PGBD2	133	127	211	294
PGBD4	75	63	97	143
PGBD5	151	95	194	293
PGD	2174	2122	3095	4517
PGGHG	178	136	228	306
PGGT1B	444	387	677	810
PGK1	7328	6800	11873	16838
PGLS	425	351	491	674
PGM1	1576	1374	2213	2895
PGM2	1293	1257	1867	2638
PGM2L1	203	199	246	328
PGM3	1272	1086	1897	2726
PGP	557	510	875	1204
PGRMC1	1838	1719	2959	3889
PGRMC2	278	276	288	501
PGS1	421	391	593	869
PHACTR2	498	478	745	1151
PHACTR4	664	593	563	1119
PHAX	1156	968	1576	2127
PHB	3360	3022	5640	7465
PHB2	4382	3689	6885	9957
PHC2	745	634	1022	1581
PHC3	678	557	744	1232
PHF1	183	144	218	284
PHF10	1559	1402	1618	2791
PHF12	381	371	343	636
PHF13	194	148	161	229
PHF14	2282	2202	3115	4079
PHF19	357	347	482	790
PHF2	685	573	846	1257
PHF20	960	961	1210	1776
PHF20L1	1527	1440	2310	3307
PHF21A	165	119	142	235
PHF21B	46	35	42	70
PHF23	635	677	804	1070
PHF3	5745	5102	7950	11178
PHF5A	516	454	701	1044
PHF6	2198	2065	3372	4807
PHF7	73	63	80	131
PHF8	1593	1469	1597	2604
PHGDH	4752	4633	6555	8767
PHIP	4682	4348	5778	8446
PHKA1	1266	1156	1810	2599
PHKA2	905	748	1087	1734
PHKB	1353	1104	1752	2647
PHKG1	48	41	48	81
PHKG2	847	755	1280	1841
PHLDB1	203	200	261	402
PHLDB2	239	205	318	477
PHLDB3	74	81	93	143
PHLPP1	589	485	587	982
PHLPP2	865	754	1068	1548
PHOSPHO2	176	141	184	281
PHPT1	460	402	723	1019
PHRF1	1664	1508	2118	3164
PHTF1	750	756	1060	1549
PHTF2	714	687	972	1453
PHYH	150	160	264	374
PHYHD1	295	204	359	486
PHYKPL	530	463	587	1007
PI4K2B	551	570	793	1102
PI4KA	2665	2278	2928	4973
PI4KB	1861	1779	2790	4262
PIAS1	672	598	904	1295
PIAS2	539	476	847	1217
PIAS3	345	266	361	641
PIAS4	347	332	461	648
PIBF1	954	908	1182	1834
PICALM	1667	1458	2480	3611
PICK1	570	511	866	1322
PIDD1	259	250	301	419
PIEZO1	1750	1463	1775	3118
PIF1	190	168	225	316
PIGA	569	512	894	1206
PIGB	183	160	306	390
PIGC	424	388	643	903
PIGF	259	249	449	719
PIGG	926	787	1198	1674
PIGH	145	95	249	376
PIGK	1433	1346	2414	3521
PIGL	218	184	262	401
PIGM	314	279	476	640
PIGN	704	657	1155	1755
PIGO	529	432	733	1098
PIGP	190	190	353	440
PIGQ	494	441	678	1017
PIGS	859	718	1134	1719
PIGT	704	544	1028	1487
PIGU	240	240	558	736
PIGV	82	71	135	197
PIGW	745	603	1167	1789
PIGX	291	251	376	559
PIGY	368	324	632	835
PIH1D1	926	785	1280	1820
PIH1D2	91	91	175	280
PIK3AP1	71	54	109	123
PIK3C2A	3692	3206	4856	7363
PIK3C2B	227	135	149	309
PIK3C3	699	709	1040	1502
PIK3CA	491	405	704	971
PIK3CB	786	652	663	1265
PIK3R1	420	369	507	755
PIK3R4	1998	1775	2867	4122
PIKFYVE	1920	1691	2476	3762
PILRB	432	357	519	812
PIM1	102	86	134	223
PIM2	254	207	402	546
PIM3	479	428	617	886
PIMREG	259	242	401	544
PIN1	586	603	863	1202
PIN4	576	575	975	1399
PINK1	615	513	1040	1482
PINX1	304	324	488	679
PIP4K2A	438	432	625	858
PIP4K2B	358	329	466	722
PIP4K2C	298	291	394	578
PIP4P1	270	237	433	610
PIP4P2	38	38	61	91
PIP5K1A	1583	1385	2203	3113
PIP5K1B	56	48	67	116
PIP5K1C	183	166	191	325
PIR	294	277	471	614
PISD	477	453	639	957
PITHD1	448	441	727	1107
PITPNA	581	546	749	1140
PITPNB	1191	1235	1237	2159
PITPNC1	127	116	191	269
PITPNM1	194	184	318	427
PITPNM2	83	54	103	162
PITPNM3	34	34	54	57
PITRM1	2608	2213	4201	6145
PITX1	239	178	370	472
PITX2	93	96	145	178
PJA1	775	766	1266	1671
PJA2	1518	1387	2177	2941
PKD1	822	666	907	1443
PKD2	811	823	913	1480
PKD2L2	48	35	76	125
PKDCC	123	97	134	201
PKIA	36	33	70	88
PKIG	55	60	75	120
PKM	16768	16114	24438	33482
PKMYT1	535	456	821	1099
PKN1	1572	1430	2238	3068
PKN2	3022	2828	3806	5552
PKN3	471	402	659	977
PKNOX1	461	395	626	1038
PKNOX2	69	48	93	134
PKP2	323	277	443	610
PKP4	2022	1666	3024	4365
PLA2G15	107	106	142	213
PLA2G4A	577	484	854	1163
PLA2G6	151	131	215	296
PLAA	1311	1217	1922	2809
PLAAT1	61	51	54	108
PLAAT3	53	51	76	84
PLAC1	31	39	93	100
PLAG1	133	122	191	286
PLAGL1	380	337	407	668
PLAGL2	365	288	302	534
PLAT	358	378	688	899
PLAUR	53	46	58	82
PLBD2	270	206	185	438
PLCB1	436	438	600	860
PLCB3	781	661	1018	1479
PLCB4	300	256	346	561
PLCD1	93	73	101	185
PLCD3	211	171	296	436
PLCD4	148	102	116	261
PLCE1	472	392	494	861
PLCG1	2225	1919	2701	4372
PLCG2	240	236	327	520
PLCH1	473	474	641	968
PLCL1	44	41	85	69
PLCL2	790	652	1020	1574
PLCXD1	274	231	327	458
PLCXD2	66	59	103	138
PLD1	103	111	163	242
PLD2	243	206	332	539
PLD3	782	645	1082	1628
PLD6	260	199	350	517
PLEC	1703	1327	1075	2372
PLEKHA1	648	521	914	1221
PLEKHA2	45	38	48	100
PLEKHA3	210	183	294	475
PLEKHA5	632	580	916	1285
PLEKHA7	219	173	207	301
PLEKHA8	363	340	442	695
PLEKHB2	545	540	700	1056
PLEKHF2	135	120	198	235
PLEKHG1	80	57	109	143
PLEKHG2	252	173	228	386
PLEKHG3	448	415	552	833
PLEKHG4	575	531	849	1317
PLEKHG5	104	88	143	201
PLEKHH1	355	324	361	606
PLEKHH2	233	232	274	440
PLEKHH3	162	144	170	241
PLEKHJ1	358	350	539	757
PLEKHM1	172	126	155	332
PLEKHM2	810	702	1181	1636
PLEKHM3	398	334	491	815
PLEKHO1	320	307	492	698
PLGRKT	118	128	201	303
PLIN2	470	495	700	1024
PLIN3	264	236	428	528
PLK1	1829	1551	2112	3057
PLK2	112	81	204	263
PLK4	1520	1322	2486	3455
PLOD1	854	821	1278	1829
PLOD2	1711	1751	2612	3599
PLOD3	547	498	565	891
PLPBP	299	253	501	628
PLPP1	155	121	226	365
PLPP3	36	31	56	87
PLPP5	129	106	193	269
PLPP6	42	31	53	74
PLPPR2	115	87	129	221
PLRG1	2153	1801	3452	4943
PLS1	720	681	1074	1541
PLS3	15100	14417	22516	31660
PLSCR1	513	476	703	960
PLTP	243	175	309	461
PLXDC2	186	140	242	394
PLXNA1	1768	1512	2007	3423
PLXNA2	166	109	125	261
PLXNA3	324	298	319	591
PLXNB1	175	174	204	277
PLXNB2	961	827	956	1664
PLXNC1	150	115	144	260
PLXND1	189	177	240	442
PM20D2	813	776	1013	1347
PMAIP1	187	196	418	480
PMCH	223	188	368	501
PMF1	88	91	190	255
PMFBP1	96	97	131	218
PML	177	126	155	279
PMM1	149	142	157	216
PMM2	481	478	608	930
PMP22	38	37	95	161
PMPCA	1830	1706	2742	3794
PMPCB	2189	1990	3279	4727
PMS1	1152	1116	1556	2320
PMS2	403	388	582	789
PMVK	157	158	225	286
PNISR	2823	2657	4419	5706
PNKD	289	255	434	532
PNKP	398	427	505	712
PNMA1	710	593	720	1167
PNMA2	138	121	181	251
PNMA8A	456	499	638	754
PNN	5049	5223	8215	8434
PNO1	789	679	1172	1630
PNP	1312	1201	2190	3136
PNPLA2	425	353	413	771
PNPLA3	251	194	265	436
PNPLA4	49	42	101	127
PNPLA6	409	324	396	761
PNPLA8	500	516	962	1339
PNPO	447	377	494	716
PNPT1	2412	2086	3367	5082
PNRC1	384	389	572	892
PNRC2	223	218	416	503
POC1A	495	416	685	1004
POC1B	240	185	292	473
POC5	453	397	618	956
PODXL	112	93	171	215
PODXL2	988	840	1535	2156
POFUT1	554	543	852	1245
POFUT2	251	265	319	425
POGK	1686	1649	2207	3255
POGLUT1	411	328	509	801
POGLUT2	348	314	545	847
POGLUT3	969	869	1337	1838
POGZ	1830	1529	1486	2704
POLA1	5201	5051	6514	9505
POLA2	96	65	162	214
POLB	641	547	945	1354
POLD1	1857	1554	2628	3823
POLD2	1803	1671	3048	4290
POLD3	975	865	1503	2237
POLDIP2	1123	955	1511	2179
POLDIP3	825	770	1401	1839
POLE	4828	4179	5688	8999
POLE2	697	547	1055	1557
POLE3	947	1014	1549	2099
POLE4	376	409	470	690
POLG	2905	2615	3732	5756
POLG2	522	588	636	815
POLH	612	516	789	1156
POLI	210	178	282	366
POLK	797	687	902	1407
POLL	329	298	432	658
POLM	205	155	214	324
POLN	141	98	162	219
POLQ	4294	3965	5229	7906
POLR1A	3056	2487	3176	5323
POLR1B	3309	2836	4208	6280
POLR1C	1200	1122	2061	2809
POLR1D	957	879	1471	2152
POLR1E	1422	1248	1999	2966
POLR2A	6352	4989	4289	9905
POLR2B	7661	7671	12035	16944
POLR2C	1312	1202	2211	3020
POLR2D	217	185	416	562
POLR2E	805	684	1496	1854
POLR2F	1495	1577	2096	3000
POLR2G	1170	1138	1920	2867
POLR2H	816	712	1169	1659
POLR2I	558	547	808	1162
POLR2J	85	59	206	284
POLR2K	350	332	619	910
POLR2L	505	515	868	1240
POLR3A	2613	2366	2992	4786
POLR3B	1459	1334	1988	2745
POLR3C	1079	956	1691	2470
POLR3D	560	503	685	986
POLR3E	1729	1629	2512	3532
POLR3F	301	287	516	717
POLR3G	219	204	263	362
POLR3GL	218	178	314	323
POLR3H	566	470	851	1254
POLR3K	423	395	575	794
POLRMT	833	722	1072	1513
POM121	528	344	360	751
POM121C	222	153	154	328
POMGNT1	844	755	1265	1796
POMGNT2	507	419	882	1137
POMK	1168	996	1359	2140
POMP	1799	1794	3110	4322
POMT1	708	563	942	1380
POMT2	675	537	858	1226
PON2	569	497	857	1268
POP1	1349	1226	2112	2860
POP4	482	483	811	1218
POP5	390	335	581	866
POP7	681	629	1084	1458
POPDC3	91	85	189	212
POR	823	757	1301	1911
PORCN	95	76	149	166
POT1	546	519	945	1332
POU2F1	387	317	580	830
POU3F2	71	85	115	133
POU3F3	36	38	61	82
POU4F1	121	115	186	242
PP2D1	68	57	82	135
PPA1	4794	4424	7015	9888
PPA2	1902	1983	2609	3855
PPAN	105	127	116	194
PPARA	93	83	106	146
PPARD	120	87	116	175
PPARG	353	304	563	786
PPARGC1B	391	341	281	521
PPAT	1633	1614	2402	3394
PPCDC	266	242	325	481
PPCS	230	184	310	488
PPDPF	91	82	142	242
PPFIA1	2272	1972	2858	4276
PPFIA2	65	57	73	115
PPFIA3	260	179	308	435
PPFIA4	54	53	63	115
PPFIBP1	537	473	713	970
PPFIBP2	56	38	78	111
PPHLN1	1176	1120	1781	2458
PPIA	1153	990	2430	3290
PPIB	3555	3313	5959	8345
PPIC	230	202	311	450
PPID	1022	1041	1690	2297
PPIE	768	753	1149	1628
PPIF	910	773	1583	2136
PPIG	2372	2367	3875	4200
PPIH	998	898	1418	2046
PPIL1	581	574	1027	1454
PPIL2	652	579	967	1445
PPIL3	356	309	527	728
PPIL4	1517	1445	1988	2840
PPIP5K1	130	115	160	235
PPIP5K2	1746	1663	2292	3544
PPM1A	724	743	884	1356
PPM1B	95	105	169	225
PPM1D	646	617	790	1303
PPM1E	293	298	367	564
PPM1F	818	747	1142	1621
PPM1G	3693	3358	5409	7049
PPM1H	156	120	197	302
PPM1K	317	324	354	574
PPM1L	138	102	152	232
PPM1M	137	125	174	228
PPME1	721	639	811	1279
PPOX	232	193	309	468
PPP1CA	2275	1973	3420	4724
PPP1CB	2185	2192	3150	4322
PPP1CC	4457	4400	6541	9411
PPP1R10	1155	983	1194	2027
PPP1R11	117	111	132	168
PPP1R12A	2043	1883	2909	4145
PPP1R12B	465	367	396	721
PPP1R12C	460	496	695	845
PPP1R13B	379	276	406	702
PPP1R14B	755	735	914	1395
PPP1R14C	80	72	99	160
PPP1R15A	287	306	449	672
PPP1R15B	2511	2365	3448	5329
PPP1R16A	253	228	331	451
PPP1R18	55	52	64	91
PPP1R2	273	261	402	542
PPP1R21	455	364	487	801
PPP1R26	396	393	523	732
PPP1R35	303	302	378	528
PPP1R37	287	273	447	591
PPP1R3B	79	83	80	133
PPP1R3F	65	80	110	156
PPP1R7	985	1009	1572	2037
PPP1R8	1716	1449	2880	4044
PPP1R9A	591	570	783	1130
PPP1R9B	655	693	744	972
PPP2CA	1745	1611	2584	3528
PPP2CB	441	409	671	909
PPP2R1A	3696	3299	4926	7643
PPP2R1B	1550	1488	2235	3000
PPP2R2A	1444	1219	1684	2865
PPP2R2D	784	702	975	1530
PPP2R3A	316	281	425	598
PPP2R3B	358	308	484	678
PPP2R3C	462	467	820	1151
PPP2R5A	856	689	1191	1632
PPP2R5B	136	125	178	259
PPP2R5C	1724	1616	2590	3531
PPP2R5D	1312	1090	1906	2913
PPP2R5E	398	369	467	777
PPP3CA	647	580	934	1368
PPP3CB	887	827	925	1363
PPP3CC	263	236	363	482
PPP3R1	145	134	108	181
PPP4C	1821	1638	2981	3962
PPP4R1	1279	1157	1755	2573
PPP4R2	1970	2172	2628	3690
PPP4R3A	2509	2350	3491	5144
PPP4R3B	1723	1765	2364	3501
PPP4R4	159	125	153	295
PPP5C	1950	1779	2848	4216
PPP6C	1113	967	1519	2289
PPP6R1	1379	1130	1810	2676
PPP6R2	1374	1204	1831	2681
PPP6R3	3548	3238	5454	7973
PPRC1	2514	1958	2364	4255
PPT1	1135	1019	1777	2602
PPT2	114	116	154	220
PPTC7	191	163	253	354
PPWD1	1489	1438	2205	2985
PQBP1	972	980	1518	2232
PRADC1	62	61	141	177
PRAG1	41	46	40	61
PRAME	442	459	604	989
PRC1	5307	4855	8006	11227
PRCC	949	927	1084	1640
PRCP	853	723	1388	1940
PRDM10	357	334	443	665
PRDM11	135	100	154	212
PRDM15	345	334	437	637
PRDM16	56	50	71	141
PRDM2	677	571	691	1276
PRDM4	950	782	1204	1894
PRDM5	258	250	372	522
PRDM6	91	68	92	152
PRDX1	9791	8916	17114	23258
PRDX2	2798	2720	4301	6100
PRDX3	3996	3370	6377	9388
PRDX4	3920	3629	6408	9220
PRDX5	973	1018	1491	1945
PRDX6	4255	3986	6647	9168
PREB	1074	1030	1584	2234
PRELID1	2082	2121	2931	4230
PRELID2	112	98	140	200
PRELID3B	1350	1289	2131	2967
PREP	995	903	1267	2010
PREPL	1612	1395	2201	3320
PREX1	120	129	157	216
PREX2	144	129	188	241
PRG4	85	77	105	140
PRICKLE1	152	127	154	261
PRICKLE3	116	90	107	181
PRIM1	814	669	1337	1898
PRIM2	677	641	900	1379
PRIMPOL	261	227	354	531
PRKAA1	917	817	1103	1679
PRKAA2	893	836	1098	1624
PRKAB1	253	210	338	466
PRKAB2	177	130	272	365
PRKACA	478	372	334	677
PRKACB	400	363	498	702
PRKAG1	825	773	1369	1864
PRKAG2	150	144	187	243
PRKAR1A	2017	2057	3114	4082
PRKAR1B	341	358	446	653
PRKAR2A	1573	1567	2106	3105
PRKAR2B	298	323	364	554
PRKCA	339	314	367	596
PRKCD	271	246	313	477
PRKCE	185	146	236	345
PRKCH	88	69	112	176
PRKCI	858	782	1184	1722
PRKCQ	115	113	173	256
PRKCSH	1873	1753	2079	3789
PRKCZ	361	351	572	818
PRKD1	275	247	334	571
PRKD2	353	271	417	652
PRKD3	2098	1830	2787	4134
PRKDC	37401	33195	45895	71355
PRKG1	234	247	272	400
PRKRA	716	607	1102	1597
PRKRIP1	231	257	378	480
PRKX	214	201	233	374
PRMT1	4511	3886	8438	11833
PRMT2	982	920	1271	1860
PRMT3	1476	1295	1944	2840
PRMT5	3898	3538	6503	9237
PRMT6	356	367	569	669
PRMT7	1015	999	1497	2065
PRMT9	667	584	817	1276
PRNP	274	214	415	621
PROCR	84	59	137	196
PROS1	172	172	283	348
PROSER1	645	531	618	1039
PROSER2	102	90	104	157
PROSER3	122	78	74	160
PRPF18	285	271	393	569
PRPF19	3032	2355	3637	6258
PRPF3	2158	1962	3076	4320
PRPF31	1473	1293	2293	3217
PRPF38A	989	1064	1437	2025
PRPF38B	1369	1400	2232	2463
PRPF39	1606	1482	2339	3201
PRPF4	1426	1352	2286	3141
PRPF40A	7351	7049	10518	14557
PRPF40B	126	107	136	206
PRPF4B	4673	4314	6119	8581
PRPF6	2937	2823	3935	5557
PRPF8	19329	15719	18887	33603
PRPS1	2806	2664	4352	6212
PRPS2	963	861	1696	2213
PRPSAP1	472	424	549	860
PRPSAP2	1930	1649	3000	4220
PRR11	274	271	445	705
PRR12	389	313	179	528
PRR13	77	64	135	188
PRR14	370	314	386	592
PRR14L	4899	4228	5078	8583
PRR22	174	134	247	329
PRR3	222	184	253	367
PRR5	52	39	78	92
PRRC1	638	530	889	1249
PRRC2A	6543	4956	5299	11560
PRRC2B	5544	4795	4889	9283
PRRC2C	14469	11657	15070	24269
PRRG1	42	35	69	81
PRSS12	175	162	258	316
PRSS23	146	113	227	334
PRSS53	53	39	52	86
PRTFDC1	280	259	468	686
PRTG	414	388	522	841
PRUNE1	290	274	393	559
PRUNE2	68	72	97	115
PRX	89	101	108	161
PRXL2A	452	501	602	775
PRXL2C	174	141	193	317
PSAP	3933	3892	5581	7933
PSAT1	2238	1993	2954	4077
PSD3	835	818	1149	1669
PSEN1	508	449	848	1130
PSEN2	586	551	803	1098
PSENEN	171	118	324	410
PSIP1	1857	1805	3114	3840
PSKH1	236	196	303	415
PSMA1	1675	1338	2948	3926
PSMA3	2470	2388	3733	5304
PSMA4	5644	5130	9636	13520
PSMA5	3118	2938	5182	7301
PSMA6	1529	1322	2476	3558
PSMA7	4024	4015	6217	8662
PSMB1	3943	3600	6683	9506
PSMB10	242	253	383	547
PSMB2	1578	1427	2468	3353
PSMB3	2041	1938	3090	4309
PSMB4	5475	4841	9003	12192
PSMB5	2306	2228	3856	5290
PSMB6	1629	1553	2953	4089
PSMB7	2309	2214	4083	5524
PSMC1	84	78	87	139
PSMC2	2782	2684	4184	6109
PSMC3	3340	3204	5459	7286
PSMC3IP	334	334	454	597
PSMC4	1879	1765	2941	4136
PSMC5	1765	1642	2241	3068
PSMC6	1626	1515	2160	3135
PSMD1	6220	5754	9276	13351
PSMD10	1366	1297	1913	2612
PSMD11	1840	1634	2373	3494
PSMD12	2134	2090	3274	4403
PSMD13	1950	1857	3023	4229
PSMD14	2645	2515	4045	5731
PSMD2	4321	4075	5922	8753
PSMD3	2235	2020	4011	5737
PSMD4	2453	2367	3933	5311
PSMD6	3818	3480	6086	8909
PSMD7	2805	2533	4147	5556
PSMD8	2244	1730	4664	6627
PSMD9	553	508	853	1127
PSME1	484	425	707	964
PSME2	412	365	684	956
PSME3	1890	1830	1926	3263
PSME4	4565	3951	4585	8100
PSMF1	870	826	1180	1611
PSMG1	2182	2071	3555	5105
PSMG2	439	337	703	991
PSMG3	444	421	646	892
PSMG4	320	239	428	613
PSPC1	1358	1361	1913	2749
PSPH	333	281	496	737
PSRC1	425	415	537	748
PSTK	200	171	373	537
PSTPIP2	167	135	274	368
PTAR1	633	588	921	1351
PTBP1	4434	3772	6387	9593
PTBP2	1047	927	1344	1987
PTBP3	911	771	1302	1949
PTCD2	183	206	241	343
PTCD3	2404	2120	3335	4713
PTCH1	307	240	255	451
PTDSS1	2430	2125	3937	5734
PTDSS2	536	460	707	1018
PTEN	318	342	482	693
PTER	372	367	510	734
PTGES2	740	711	1002	1477
PTGES3	2033	1976	2944	3940
PTGFR	150	124	145	253
PTGFRN	1005	1017	1218	1867
PTK2	2066	1875	2612	3803
PTK7	957	855	1450	2294
PTMA	4875	6060	7118	8439
PTMS	409	537	285	442
PTOV1	1200	945	1703	2610
PTP4A1	883	871	787	1504
PTP4A2	1479	1495	2166	3245
PTPA	1017	928	1421	2259
