	ribo_untr_a	ribo_untr_b	ribo_tmisrib_a	ribo_tmisrib_b	untr_a_hek	untr_b_hek	tmisrib_a_hek	tmisrib_b_hek
MYDGF	759	1073	394	652	537	537	880	1172
MYEF2	942	1191	456	870	381	438	570	681
MYH10	4775	5590	2229	4040	8372	8147	9720	14493
MYH11	22	7	8	13	79	78	68	136
MYH14	643	877	336	604	438	394	443	744
MYH15	3	1	0	1	92	84	99	177
MYH3	10	10	9	5	161	154	130	244
MYH9	8177	11111	4063	6988	7573	6828	8049	13137
MYL12A	871	939	349	646	493	397	901	1250
MYL12B	1316	1560	668	1039	541	488	1097	1597
MYL5	26	22	13	29	70	58	97	146
MYL6	5631	7629	2408	4633	3845	3659	6898	9824
MYL6B	151	174	62	116	623	677	1007	1371
MYLIP	178	211	96	162	271	258	374	577
MYLK	35	54	30	39	170	134	176	313
MYNN	224	224	113	163	780	713	1122	1565
MYO10	1032	1343	475	822	771	673	847	1303
MYO18A	281	367	150	254	432	407	439	721
MYO19	312	329	148	256	1239	1087	1715	2688
MYO1B	1593	1953	767	1311	1533	1376	2356	3442
MYO1C	1338	1491	580	1016	842	740	984	1579
MYO1D	904	860	433	749	751	620	897	1367
MYO1E	538	561	223	453	505	463	815	1139
MYO3A	176	142	89	136	435	339	506	716
MYO5A	826	922	404	637	932	891	1228	1857
MYO5B	229	291	118	202	216	181	319	456
MYO5C	437	547	209	421	727	670	878	1309
MYO6	2599	3077	1367	2523	1183	1150	1215	1923
MYO9A	496	496	268	436	2950	2674	3994	5876
MYO9B	497	684	271	464	977	854	985	1757
MYOM2	120	107	52	90	118	95	128	203
MYOT	3	5	0	5	49	51	64	113
MYRF	12	11	6	7	69	47	50	91
MYSM1	220	263	89	168	2098	2027	2112	3320
MZF1	47	65	13	33	225	167	254	369
MZT1	590	605	305	528	276	285	433	503
MZT2A	220	287	79	182	334	339	492	680
MZT2B	504	815	235	434	971	885	1544	2135
N4BP1	375	406	143	276	704	683	1054	1489
N4BP2	385	444	166	329	1145	1067	1512	2127
N4BP2L2	1166	1275	523	1018	2202	1919	2832	4270
N6AMT1	144	142	47	96	118	119	180	259
NAA10	2658	3573	1386	2214	2545	2495	3825	5165
NAA15	4654	5132	2027	4052	5664	5222	7131	9987
NAA16	616	707	250	527	971	961	1037	1583
NAA20	767	1024	322	737	780	850	1019	1549
NAA25	1941	2102	859	1603	2970	2723	3725	5549
NAA30	194	297	122	172	311	287	396	564
NAA35	1064	1253	528	1109	1436	1350	1923	2758
NAA38	797	1098	355	686	672	624	1066	1444
NAA40	267	349	122	213	417	416	441	629
NAA50	1856	1790	769	1365	1758	1651	2617	3363
NAA60	207	205	74	139	98	76	124	190
NAA80	31	29	9	22	48	29	58	97
NAAA	176	207	95	141	234	203	307	399
NAALAD2	60	36	22	54	79	85	113	133
NAB1	143	179	87	133	398	365	487	793
NAB2	161	243	64	158	90	103	92	138
NABP1	113	150	41	104	114	141	223	273
NABP2	734	905	357	615	584	502	840	1212
NACA	7139	7686	2811	5764	9239	8116	16332	21827
NACC1	980	1265	444	792	705	572	676	1086
NACC2	307	381	182	281	159	117	190	284
NADK	417	463	204	379	897	771	1180	1545
NADK2	488	547	168	374	673	651	863	1282
NADSYN1	288	371	161	246	524	465	840	1176
NAE1	3459	3262	1568	2909	3668	3444	5549	7649
NAF1	739	902	308	593	603	594	524	896
NAGA	329	401	199	318	335	281	584	807
NAGK	305	462	138	235	207	210	307	444
NAGLU	278	326	121	220	356	300	526	729
NAGPA	80	132	57	89	208	189	293	414
NAIF1	98	125	47	72	56	73	75	106
NAMPT	632	652	243	495	655	600	941	1362
NANP	152	135	69	98	206	199	286	395
NANS	1215	1498	559	1050	1561	1489	2330	3390
NAP1L1	4479	6043	2242	4283	9146	9759	11674	16080
NAP1L2	84	101	26	67	114	132	197	249
NAP1L3	125	120	39	76	466	429	640	933
NAP1L4	2278	2932	954	1973	2716	2590	3782	5114
NAPA	1098	1203	409	836	616	594	786	1265
NAPB	81	92	34	55	157	129	167	253
NAPEPLD	86	95	25	56	177	164	155	241
NAPG	663	661	285	532	373	397	517	762
NAPRT	154	150	65	110	205	151	246	329
NARF	249	318	107	216	766	754	1187	1588
NARS	3128	3872	1441	2625	3316	3308	5216	6893
NARS2	321	413	163	286	967	948	1388	2142
NASP	4549	6097	2026	4054	6263	6194	8874	11099
NAT1	76	100	34	69	100	88	179	251
NAT10	1577	2011	752	1304	2591	2373	3589	5273
NAT14	100	105	37	77	193	173	288	362
NAT8L	322	389	163	245	50	57	62	77
NAT9	294	402	154	246	269	234	388	550
NAV1	227	305	122	233	343	236	182	473
NAV2	158	145	76	137	111	73	70	158
NAXD	147	172	83	124	207	178	283	401
NAXE	1967	2316	919	1571	1615	1366	2509	3529
NBAS	761	958	423	742	2292	2092	3502	4810
NBDY	383	446	136	303	140	121	186	255
NBEA	529	552	233	477	2069	1948	2292	3648
NBEAL1	348	374	160	304	994	841	1179	1841
NBEAL2	223	238	168	195	1340	992	1175	2186
NBL1	247	366	126	231	73	61	91	157
NBN	822	897	336	708	2522	2327	3869	5584
NBPF1	24	35	10	24	364	320	508	755
NBPF10	1	0	1	0	105	85	88	172
NBPF11	3	1	1	0	61	57	73	128
NBPF12	2	3	4	3	251	225	261	389
NBPF14	1	1	0	4	100	73	74	105
NBPF15	7	5	2	3	177	151	205	302
NBPF20	5	2	2	2	74	74	81	111
NBPF3	30	44	22	33	295	302	431	601
NBPF9	3	1	3	0	125	134	159	167
NBR1	1194	1352	525	1043	1485	1375	2230	3063
NCAM1	544	749	328	618	261	245	329	494
NCAPD2	5521	6968	2616	4739	5440	4953	6780	10388
NCAPD3	2759	3064	1283	2286	4898	4128	6891	10075
NCAPG	3043	3422	1485	2816	4596	4385	7053	9597
NCAPG2	2655	2878	1187	2149	3829	3311	4383	6604
NCAPH	1690	1937	795	1514	2116	1917	2943	4188
NCAPH2	866	1211	373	734	1675	1522	2497	3682
NCBP1	2263	2726	1077	1942	2722	2577	3943	5945
NCBP2	726	931	351	642	341	315	581	761
NCBP3	1038	1298	446	890	1332	1305	1685	2480
NCDN	997	1374	468	888	677	591	808	1326
NCEH1	134	164	59	124	88	82	153	241
NCK1	279	332	114	220	475	442	648	853
NCK2	153	204	72	131	252	240	350	502
NCKAP1	3515	3508	1494	2881	5451	5138	7403	11135
NCKAP5L	456	632	192	344	398	341	516	806
NCKIPSD	332	386	122	253	817	686	1133	1747
NCL	26351	33983	13248	24016	25364	28250	35226	38622
NCLN	1141	1479	579	958	930	868	1382	1987
NCOA1	420	425	179	405	845	641	1073	1682
NCOA2	488	486	239	414	1557	1333	2105	3239
NCOA3	624	679	256	594	998	780	1268	1952
NCOA4	1851	2396	936	1767	2870	2436	4692	6501
NCOA5	634	1180	375	609	860	810	1172	1647
NCOA6	401	487	174	340	1055	832	896	1638
NCOA7	442	456	213	376	435	358	511	735
NCOR1	1070	1152	486	874	4323	3771	5362	8106
NCOR2	992	1094	545	875	797	567	448	1090
NCR3LG1	402	479	212	328	578	513	736	1152
NCS1	229	355	159	219	280	242	341	526
NCSTN	1449	1612	790	1351	1008	807	1154	1790
NDC1	1702	1899	779	1466	2106	1736	3517	5111
NDC80	1183	1313	531	1078	1298	1194	1666	2417
NDE1	229	315	105	190	456	394	527	804
NDEL1	211	208	90	141	494	466	712	1088
NDFIP1	1690	1991	823	1416	665	608	745	1293
NDFIP2	869	1068	366	708	547	486	829	1232
NDNF	234	249	116	185	54	40	73	104
NDOR1	262	404	134	231	260	251	373	564
NDRG1	2088	2238	1011	1780	304	322	517	701
NDRG2	279	350	161	276	140	110	176	276
NDRG3	813	888	341	648	484	419	798	1150
NDRG4	126	123	42	98	121	101	184	221
NDST1	187	244	115	178	701	570	647	1223
NDST2	10	8	1	5	72	62	96	156
NDUFA1	1677	2139	778	1386	2234	2235	2951	4184
NDUFA10	2871	3483	1348	2405	1851	1745	2662	3848
NDUFA11	684	884	291	457	444	428	864	1211
NDUFA12	1660	1876	761	1402	1130	1006	1651	2551
NDUFA13	727	1010	367	651	487	493	721	936
NDUFA2	1253	1621	582	1027	542	492	887	1265
NDUFA3	671	898	261	496	405	329	596	854
NDUFA4	974	1236	543	872	555	400	1240	1591
NDUFA5	477	537	228	404	481	443	674	937
NDUFA6	1463	1657	714	1141	879	875	1337	1902
NDUFA8	1489	1718	626	1189	728	744	1264	1517
NDUFA9	367	590	233	344	328	292	588	924
NDUFAB1	2744	2964	1191	2295	1118	908	1822	2561
NDUFAF1	430	558	186	382	402	406	556	783
NDUFAF2	187	242	103	207	230	199	501	673
NDUFAF3	1348	1575	523	884	919	816	1376	1908
NDUFAF4	932	1099	418	809	851	837	1378	1933
NDUFAF5	257	251	73	179	510	472	729	975
NDUFAF6	187	159	66	116	390	320	505	740
NDUFAF7	317	395	149	244	482	482	623	903
NDUFAF8	271	364	120	231	333	309	372	594
NDUFB1	1049	1034	405	814	794	694	1024	1510
NDUFB10	1794	2193	800	1461	2276	2068	3785	5635
NDUFB11	2982	3764	1300	2321	1340	1317	1980	2613
NDUFB2	1753	2303	765	1323	810	738	1145	1655
NDUFB3	525	577	219	391	603	546	983	1322
NDUFB4	1223	1389	512	1000	986	781	1885	2589
NDUFB5	988	1142	482	854	551	550	738	1055
NDUFB6	1007	1194	449	808	1250	1137	1713	2482
NDUFB7	1267	2122	694	1119	763	775	1153	1638
NDUFB8	435	449	188	337	522	408	962	1268
NDUFB9	1416	2180	802	1379	1977	2013	2567	3680
NDUFC1	500	560	215	343	467	370	716	1053
NDUFC2	552	607	308	589	1154	1220	1609	2390
NDUFS1	5164	5555	2340	4465	3622	3265	5096	7371
NDUFS2	3313	3958	1529	2712	2505	2318	3421	4559
NDUFS3	1834	2237	854	1481	1518	1373	2309	3278
NDUFS4	775	810	301	600	605	587	934	1384
NDUFS5	2686	4191	1462	2591	2164	2250	3261	4860
NDUFS6	1506	2366	725	1240	601	651	953	1134
NDUFS7	1160	1536	528	930	595	559	982	1408
NDUFS8	2132	2465	1037	1734	1143	1011	1948	2663
NDUFV1	2009	2607	981	1651	3212	2920	4647	6450
NDUFV2	1350	1265	467	1012	727	657	1234	1783
NDUFV3	1128	1319	473	905	1107	1051	1535	2323
NEB	10	5	5	7	318	332	352	523
NEBL	192	219	121	182	188	180	313	376
NECAB3	139	162	55	105	212	181	263	357
NECAP1	508	551	235	379	419	415	614	896
NECAP2	524	737	242	397	389	371	654	914
NECTIN1	86	131	46	75	87	70	93	152
NECTIN2	554	727	266	457	377	325	407	744
NECTIN3	133	140	85	119	990	861	1482	2290
NEDD1	1055	1121	439	917	866	795	1326	1849
NEDD4	438	439	209	354	323	304	459	720
NEDD4L	480	561	202	472	246	211	339	457
NEDD8	0	0	0	0	66	76	117	170
NEFL	1305	1558	774	1303	409	412	576	747
NEFM	230	190	72	117	675	660	646	937
NEIL1	28	33	12	21	175	154	216	312
NEIL2	76	105	29	77	80	70	111	174
NEIL3	633	748	269	533	866	789	1186	1641
NEK1	351	376	168	294	1375	1267	1661	2344
NEK10	39	59	23	52	201	172	237	330
NEK11	31	53	17	27	100	106	116	181
NEK2	506	594	266	469	1048	1055	1539	2184
NEK3	359	364	147	286	421	380	614	865
NEK4	401	464	179	286	2020	1842	2845	4260
NEK6	498	572	209	366	283	258	381	588
NEK7	378	449	167	307	507	455	853	1293
NEK8	22	30	17	26	66	53	74	95
NEK9	793	1027	440	795	1852	1578	2443	3471
NELFA	446	614	215	362	463	447	600	908
NELFB	948	1173	392	736	1008	933	1522	2014
NELFCD	1822	2168	819	1384	1679	1652	2720	3733
NELFE	1719	2065	762	1382	1208	1075	1792	2431
NELL2	481	613	295	486	546	514	755	1118
NEMF	871	989	365	786	1840	1738	2318	3234
NEMP1	1025	1380	546	940	812	757	930	1382
NEMP2	61	91	33	48	133	104	167	227
NENF	413	572	225	377	842	775	1258	1776
NEO1	1218	1502	754	1264	1223	1057	1360	2120
NEPRO	432	495	159	360	1384	1273	1938	2781
NES	10	27	7	14	60	48	76	109
NET1	1269	1452	599	1028	1576	1580	2679	3564
NETO2	291	320	137	269	1421	1286	2005	2960
NEU1	527	759	247	417	442	436	805	1064
NEU3	241	289	91	182	354	284	476	724
NEURL4	382	546	180	290	1019	905	1094	1818
NEXMIF	0	2	1	4	41	27	58	87
NEXN	138	149	85	138	140	130	162	255
NF1	1399	1346	677	1198	3633	3004	3798	6407
NF2	450	517	239	348	2009	1809	2178	3496
NFAT5	861	851	362	620	1293	1111	1400	2387
NFATC1	250	272	99	205	70	62	73	122
NFATC2IP	383	537	178	304	586	529	673	1062
NFATC3	429	490	236	354	1347	1086	1814	2839
NFATC4	96	116	56	87	71	53	75	133
NFE2L1	1594	1907	800	1372	1099	1049	1538	2266
NFE2L2	1031	1205	363	793	832	707	1043	1607
NFE2L3	190	203	77	189	481	428	758	1304
NFIA	469	590	237	411	532	475	591	882
NFIB	490	574	228	467	220	161	241	373
NFIL3	142	135	66	136	240	195	345	508
NFIX	244	308	121	182	110	81	55	171
NFKB1	390	508	150	274	913	934	1177	1778
NFKB2	286	329	110	212	162	148	154	279
NFKBIA	301	406	225	388	279	267	515	751
NFKBIB	447	608	209	344	303	239	343	463
NFKBIL1	164	211	85	144	195	178	275	342
NFKBIZ	17	36	13	30	76	79	184	272
NFRKB	788	910	378	653	1978	1600	2488	3861
NFS1	437	452	162	358	372	295	531	795
NFU1	743	770	301	643	647	612	1082	1559
NFX1	686	854	289	518	1734	1467	2061	3229
NFXL1	773	942	350	625	1061	1012	1253	1753
NFYA	453	566	221	366	457	363	511	772
NFYB	432	419	132	312	343	339	594	854
NFYC	974	1273	453	848	610	511	865	1298
NGDN	723	941	352	651	1268	1317	1966	2862
NGEF	191	217	105	152	78	65	75	160
NGLY1	536	608	224	383	1500	1343	2108	3112
NGRN	270	365	90	234	1425	1406	2293	3219
NHEJ1	336	370	175	273	290	226	398	567
NHLRC2	1247	1399	618	1047	1175	984	1397	2098
NHLRC3	215	272	136	247	242	229	331	488
NHP2	1480	1855	666	1157	1823	1824	2981	3931
NHSL1	546	611	263	481	291	247	290	520
NIBAN1	324	312	128	251	44	39	65	87
NIBAN2	846	961	360	633	830	745	1208	1756
NID1	1383	1683	781	1328	1420	1175	1242	2392
NID2	506	586	241	415	339	273	410	604
NIF3L1	606	697	320	502	865	807	1340	1956
NIFK	1048	1141	423	905	1514	1288	2529	3512
NIN	588	721	269	516	3736	3509	4506	6595
NINJ1	99	90	40	68	42	37	73	92
NINL	89	93	51	70	442	418	474	707
NIP7	502	701	240	461	912	801	1229	1677
NIPA1	156	216	86	125	59	48	66	129
NIPA2	469	481	216	379	834	752	1377	2025
NIPAL1	99	125	34	98	70	60	77	113
NIPAL2	21	38	9	13	52	40	96	125
NIPAL3	207	279	109	199	349	288	483	664
NIPBL	1520	1812	838	1502	4033	3534	4240	6731
NIPSNAP1	1127	1247	460	811	684	609	1097	1689
NIPSNAP2	1112	1120	555	958	834	818	1364	1998
NIPSNAP3A	583	557	233	472	464	500	734	1042
NISCH	814	934	405	612	1858	1621	2297	3403
NIT1	509	544	217	372	317	261	456	642
NIT2	571	721	290	525	692	627	1209	1660
NKAP	898	956	400	758	1051	989	1531	2023
NKAPD1	259	275	97	215	809	728	1171	1623
NKD2	66	107	41	74	88	76	95	161
NKIRAS1	274	293	126	199	173	180	201	323
NKIRAS2	370	461	171	320	284	286	345	518
NKRF	1675	1824	760	1454	2185	1988	2684	4313
NKTR	435	561	215	397	4784	4072	6413	9119
NKX2-5	230	298	102	216	191	187	329	474
NKX6-1	88	123	39	66	45	45	46	70
NLE1	730	896	311	569	654	519	1053	1493
NLGN1	72	59	34	65	190	165	305	447
NLGN2	62	89	42	55	154	104	95	234
NLK	60	79	31	59	182	133	289	436
NLN	876	938	415	755	1519	1451	2145	3010
NLRC4	0	2	0	1	55	36	42	79
NLRP14	4	2	2	1	47	60	74	95
NLRX1	147	178	82	110	368	302	518	701
NMB	40	60	20	30	72	56	136	193
NMD3	903	1070	414	829	1737	1727	2438	3379
NME1	1938	2518	871	1713	1398	1229	2359	3165
NME1-NME2	1846	2463	769	1564	254	224	430	613
NME3	498	692	234	403	304	305	484	684
NME4	1059	1323	527	816	798	699	971	1406
NME6	177	210	77	134	287	241	353	568
NME7	408	498	177	316	442	417	652	956
NMNAT1	86	131	30	73	151	166	238	332
NMRAL1	5	1	1	2	341	316	473	702
NMRK1	39	38	14	39	66	53	111	143
NMT1	1987	2568	869	1704	1616	1515	2803	3753
NMT2	473	454	204	385	596	570	819	1283
NMU	474	479	206	361	125	100	183	322
NNT	614	708	319	609	2091	1736	2898	4275
NOA1	519	561	189	384	888	855	1357	1988
NOB1	631	736	266	471	820	777	1149	1656
NOC2L	3319	4205	1550	2716	3334	3293	5256	7093
NOC3L	1806	1981	743	1444	2587	2396	3802	5529
NOC4L	999	1365	455	761	428	361	648	881
NOCT	516	597	219	413	472	342	650	1046
NOD1	24	19	18	18	134	111	178	259
NOL10	1012	1169	511	879	2407	2275	3201	5009
NOL11	3008	3472	1364	2714	3808	3497	6147	8938
NOL6	955	1267	510	799	1284	1057	1878	2697
NOL7	2343	2840	965	2017	2079	2167	3105	4247
NOL8	521	674	238	517	2776	2555	3275	4716
NOL9	1996	2482	891	1692	1656	1386	2332	3463
NOLC1	6913	8258	2937	6014	5076	4896	7286	10021
NOM1	544	723	267	492	898	917	1221	1642
NOMO1	197	230	129	159	671	547	1022	1543
NOMO2	75	89	45	84	155	116	273	365
NOMO3	44	59	27	56	188	123	270	416
NONO	7649	10413	3835	6931	7606	7397	11224	15567
NOP10	1023	1253	382	881	457	455	746	1027
NOP14	1815	2345	904	1573	4369	4388	5955	8578
NOP16	825	1006	384	676	1263	1272	1920	2502
NOP2	2474	3436	1154	2245	2902	2700	4076	6025
NOP53	438	664	224	416	1399	1448	2170	2719
NOP56	2597	3536	1468	2618	9145	8503	13379	19491
NOP58	2488	3000	1213	2355	6125	5914	8752	11270
NOP9	325	547	186	307	787	717	951	1575
NOS1AP	103	164	57	81	63	46	46	69
NOSIP	1046	1443	426	878	932	829	1497	2215
NOSTRIN	0	0	0	0	114	98	97	202
NOTCH1	389	613	266	394	364	243	282	559
NOTCH2	1714	2319	1067	1865	4754	4075	4980	8461
NOTCH3	471	448	291	444	267	170	191	346
NOVA1	84	90	26	62	90	85	67	138
NOXA1	7	4	7	4	33	42	70	73
NOXO1	1	0	0	1	101	65	82	160
NPAS1	141	120	62	96	93	74	90	129
NPAS2	50	62	21	49	61	49	45	92
NPAT	677	699	279	519	1812	1456	2628	3858
NPC1	954	1041	515	876	726	627	910	1435
NPC2	745	819	256	552	696	636	1024	1486
NPDC1	267	353	149	217	209	203	240	300
NPEPL1	4	8	3	3	87	82	118	167
NPEPPS	2250	2781	1092	1815	2628	2333	2530	4037
NPHP1	103	112	44	82	243	221	319	475
NPHP3	104	140	68	110	392	352	458	684
NPHP4	195	258	127	181	452	351	459	660
NPL	29	19	19	16	108	133	139	234
NPLOC4	1236	1471	576	1093	1687	1482	2357	3595
NPM1	1804	2740	838	1785	13384	13461	21290	29849
NPM3	675	870	304	527	1182	1217	1819	2431
NPNT	154	188	103	143	119	89	138	206
NPRL2	285	332	135	252	527	448	809	1229
NPRL3	817	965	382	693	220	169	161	345
NPTN	960	1226	580	945	758	668	1109	1581
NPTX1	388	498	186	361	182	163	194	325
NPTX2	158	180	91	155	102	80	173	237
NQO1	135	143	48	107	138	130	194	339
NQO2	422	464	202	328	409	384	570	872
NR1D2	798	833	438	724	1297	1155	1690	2623
NR1H2	137	168	43	75	184	167	337	416
NR1H3	63	71	25	69	114	108	209	276
NR1I3	19	11	6	14	129	89	217	273
NR2C1	763	933	319	655	854	715	1076	1690
NR2C2	314	350	138	250	862	678	840	1369
NR2C2AP	154	196	66	120	216	225	364	553
NR2F1	253	374	103	204	292	251	407	682
NR2F2	508	669	196	384	413	350	397	654
NR2F6	546	681	206	404	262	241	312	450
NR3C1	784	974	374	704	781	687	1015	1514
NR3C2	289	302	137	271	385	350	558	773
NR6A1	34	44	18	39	295	232	318	517
NRARP	142	155	71	102	42	45	60	95
NRAS	836	901	360	667	891	717	1450	1989
NRBF2	120	144	53	87	175	126	243	354
NRBP1	1165	1299	469	892	1077	923	1803	2422
NRBP2	29	43	17	27	59	49	63	106
NRCAM	522	629	306	547	224	204	289	453
NRDC	3778	4340	1759	3121	4437	4094	5362	8330
NRDE2	606	753	309	612	1350	1223	1724	2476
NREP	51	40	11	27	55	42	67	98
NRF1	408	520	177	399	507	441	717	1110
NRIP1	320	406	185	281	895	771	1457	2097
NRIP2	4	1	1	1	49	44	40	61
NRIP3	88	107	48	79	132	96	152	268
NRN1	220	266	87	159	119	115	225	308
NRP1	648	990	358	653	557	580	816	1180
NRP2	221	260	110	169	141	114	160	254
NRSN2	449	518	176	280	75	78	75	132
NRXN3	108	148	62	100	236	230	235	441
NSA2	331	376	130	263	1099	1067	1962	2468
NSD1	1692	1974	839	1439	9317	8653	10289	16098
NSD2	1155	1389	564	903	4623	4128	4926	7696
NSD3	753	855	386	685	1864	1581	2067	3129
NSDHL	879	1205	393	801	811	690	1388	1996
NSF	674	856	359	685	682	679	922	1386
NSFL1C	1110	1446	511	893	765	685	1076	1410
NSL1	570	580	233	462	919	845	1459	2006
NSMAF	161	191	59	131	842	698	1190	1773
NSMCE1	513	541	251	419	546	520	781	1066
NSMCE2	293	333	124	278	517	470	851	1146
NSMCE3	399	545	176	307	286	259	424	693
NSMCE4A	966	1142	380	722	1360	1305	2036	2944
NSMF	106	148	56	100	834	671	1098	1619
NSRP1	376	474	189	381	267	280	346	381
NSUN2	3412	4010	1579	2905	3340	3419	4398	6619
NSUN3	283	307	107	236	397	349	534	777
NSUN4	287	408	137	238	359	339	527	788
NSUN5	266	349	124	197	371	400	582	742
NSUN6	278	301	107	219	549	519	675	1066
NT5C	288	392	153	268	323	293	496	699
NT5C2	736	918	345	637	613	534	920	1332
NT5C3A	258	209	118	216	348	291	602	817
NT5C3B	484	698	248	482	1732	1512	2968	4146
NT5DC1	886	1002	373	744	875	778	1363	2008
NT5DC2	946	1222	412	730	2331	2045	3349	4787
NT5DC3	315	354	137	269	419	411	435	747
NT5M	2	10	5	6	44	41	60	83
NTAN1	83	96	44	62	263	209	379	597
NTHL1	438	628	226	410	689	694	899	1272
NTMT1	1127	1308	438	833	662	668	1144	1504
NTN1	361	506	160	273	91	92	147	204
NTPCR	600	747	278	504	769	678	1142	1531
NUAK1	119	153	59	91	187	175	290	376
NUB1	2208	2463	979	1803	1214	1088	1968	2689
NUBP1	264	301	104	208	357	349	565	802
NUBP2	578	787	284	492	605	647	827	1183
NUBPL	287	332	127	237	309	292	350	513
NUCB1	1116	1445	493	861	670	614	880	1429
NUCB2	926	956	457	803	835	861	1289	1744
NUCKS1	3980	5226	1894	3613	10442	10743	15701	20293
NUDC	3328	4500	1526	2873	1828	1991	2824	3421
NUDCD1	919	1005	377	707	1051	1009	1565	2246
NUDCD2	607	728	312	542	354	383	555	745
NUDCD3	725	977	329	633	582	564	852	1275
NUDT1	425	586	187	413	317	334	528	689
NUDT11	25	47	8	30	90	73	108	183
NUDT12	739	862	328	640	618	566	863	1215
NUDT13	26	28	9	22	192	174	230	326
NUDT14	105	140	54	84	83	84	155	187
NUDT15	421	582	193	365	374	369	474	638
NUDT16	207	275	97	196	260	204	291	405
NUDT16L1	305	419	129	238	143	148	205	291
NUDT17	29	44	20	28	65	60	80	121
NUDT19	2652	3369	1276	2305	367	348	412	715
NUDT2	161	149	67	122	182	196	339	480
NUDT21	1707	2050	790	1493	1370	1266	2279	3113
NUDT22	105	104	50	65	184	196	311	402
NUDT5	2026	2571	876	1616	1579	1394	2096	3108
NUDT6	86	80	31	50	151	108	225	316
NUDT7	89	86	28	78	50	51	94	118
NUDT8	70	92	19	66	91	91	113	172
NUDT9	351	397	159	243	273	293	359	464
NUF2	1305	1550	585	1203	1187	1128	1925	2737
NUFIP1	265	408	139	276	460	420	520	860
NUFIP2	1179	1559	553	984	2058	1882	2715	4130
NUMA1	2629	3546	1296	2313	3458	3076	4155	6364
NUMB	394	539	144	310	443	390	653	969
NUMBL	264	333	115	196	160	155	151	225
NUP107	4221	4788	1894	3729	4360	4174	6348	8742
NUP133	3711	4465	1739	3210	9291	8442	13007	19155
NUP153	4113	4551	1643	3323	7566	6027	10335	15765
NUP155	8139	8213	3652	6606	7709	6455	10870	16505
NUP160	2639	3163	1217	2249	5314	4585	6210	9644
NUP188	4800	5695	2221	4038	5512	4858	6711	10540
NUP205	6354	7450	3144	5548	10682	9374	16002	23266
NUP210	3085	3852	1788	2851	3595	2951	3791	6792
NUP210L	1	0	0	0	63	54	80	125
NUP214	2433	3305	1220	2308	2078	1665	1909	3474
NUP35	500	605	231	388	710	533	1077	1504
NUP37	1585	2026	701	1381	1061	963	1860	2523
NUP42	639	834	277	564	987	832	1556	2246
NUP43	2272	2482	969	1775	1880	1568	2747	4008
NUP50	182	225	81	148	746	718	1007	1400
NUP54	1192	1378	563	1098	1881	1657	3130	4646
NUP58	1978	2083	887	1563	1544	1271	2467	3604
NUP62	1362	1637	525	1040	738	597	1125	1670
NUP62CL	300	293	129	204	293	228	415	626
NUP85	1744	1989	776	1430	1844	1652	2787	4080
NUP88	2434	2601	1080	2102	2523	2239	4000	5795
NUP93	2188	2605	1038	1886	3539	3290	5329	7646
NUP98	3127	3757	1429	2637	5339	4478	8138	11848
NUS1	49	39	12	33	232	217	263	407
NUTF2	1262	1114	507	976	737	486	1447	2167
NVL	857	1037	448	755	3023	2643	4206	6046
NXF1	979	1321	505	866	996	998	1379	2214
NXN	633	771	288	477	184	172	298	424
NXPE3	149	173	78	105	585	489	743	1045
NXT1	150	212	85	126	248	240	421	555
NXT2	77	107	38	76	175	140	257	344
NYNRIN	319	330	158	228	97	82	97	147
OAF	89	176	61	131	152	135	203	284
OARD1	190	183	87	163	110	85	149	185
OAT	5065	6089	2361	4382	3733	3410	6511	9203
OAZ1	931	1305	472	882	7228	5929	13669	18686
OAZ2	423	576	160	342	256	242	257	435
OBI1	483	567	259	422	1132	1107	1670	2318
OBSCN	23	34	22	59	443	358	346	593
OBSL1	1484	2157	755	1277	1244	1241	1559	2294
OCA2	57	82	36	44	58	68	62	84
OCIAD1	2273	2267	986	1951	1017	930	1631	2258
OCLN	676	963	339	555	250	234	370	509
OCRL	1365	1513	632	1140	1624	1452	2040	3148
ODC1	3314	4252	1687	3083	8824	8358	13267	19480
ODF2	582	735	293	517	1715	1594	2318	3283
ODF2L	353	335	142	281	891	889	1173	1697
ODR4	276	314	100	236	934	839	1303	2037
OFD1	237	302	131	263	1051	1005	1595	2174
OGA	2926	3636	1433	2686	4101	3593	4776	7086
OGDH	1456	1741	699	1147	1139	1016	1437	2212
OGDHL	80	95	33	79	411	410	557	789
OGFOD1	1094	1377	531	982	1779	1722	2288	3266
OGFOD2	150	232	77	123	143	127	223	323
OGFOD3	117	156	40	104	242	225	318	479
OGFR	528	706	258	410	713	669	1001	1394
OGFRL1	275	252	103	227	465	460	737	958
OGG1	172	209	78	129	231	186	325	468
OGN	0	0	2	0	122	121	82	144
